product_id,product_name,category_id,brand,cost_price,selling_price,weight_kg
479,Product_00479,86,Brand_049,1635.35,2171.33,6.77
480,Product_00480,2,Brand_019,897.7,1037.95,9.5
481,Product_00481,94,Brand_224,255.31,399.19,20.62
482,Product_00482,4,Brand_126,1893.31,2189.76,20.55
483,Product_00483,23,Brand_284,533.56,639.11,14.04
484,Product_00484,87,Brand_139,1347.48,1864.02,11.12
485,Product_00485,67,Brand_105,789.41,985.12,11.42
486,Product_00486,54,Brand_159,869.32,1373.86,19.59
487,Product_00487,8,Brand_020,1992.66,2806.98,13.1
488,Product_00488,8,Brand_123,1134.08,1650.14,21.66
489,Product_00489,78,Brand_128,255.63,312.96,3.75
490,Product_00490,34,Brand_119,821.36,981.02,15.54
491,Product_00491,2,Brand_012,814.24,1260.95,3.88
492,Product_00492,2,Brand_260,1793.43,2235.47,19.23
493,Product_00493,20,Brand_208,638.87,839.18,0.65
494,Product_00494,19,Brand_293,1901.57,2544.72,6.79
495,Product_00495,91,Brand_192,1091.2,1448.51,15.67
496,Product_00496,61,Brand_014,1346.75,1837.35,12.31
497,Product_00497,63,Brand_044,663.33,921.02,12.29
498,Product_00498,3,Brand_188,1739.5,2578.58,1.37
499,Product_00499,71,Brand_131,681.5,866.57,9.07
500,Product_00500,90,Brand_201,1608.79,2287.05,10.36
501,Product_00501,44,Brand_105,584.85,660.25,21.1
502,Product_00502,24,Brand_212,1971.3,2551.29,11.85
503,Product_00503,16,Brand_250,1523.73,1824.47,20.08
504,Product_00504,32,Brand_074,1874.54,2484.23,6.32
505,Product_00505,68,Brand_129,321.76,383.87,14.52
506,Product_00506,7,Brand_192,880.61,1144.58,24.47
507,Product_00507,49,Brand_053,1540.78,2091.79,15.79
508,Product_00508,14,Brand_289,1035.19,1494.51,12.23
509,Product_00509,88,Brand_190,1214.13,1393.31,16.03
510,Product_00510,69,Brand_128,1078.1,1323.84,7.24
511,Product_00511,5,Brand_192,101.82,146.87,16.19
512,Product_00512,79,Brand_136,1852.91,2800.22,20.82
513,Product_00513,84,Brand_234,1955.2,2349.05,3.06
514,Product_00514,73,Brand_137,1497.54,2100.35,16.83
515,Product_00515,22,Brand_063,1069.57,1531.57,7.9
516,Product_00516,29,Brand_128,1382.16,1904.4,16.31
517,Product_00517,24,Brand_246,1533.0,2180.6,23.63
518,Product_00518,83,Brand_040,1421.03,1581.54,15.99
519,Product_00519,52,Brand_174,1541.4,1954.73,7.94
520,Product_00520,98,Brand_070,10.37,13.45,15.03
521,Product_00521,6,Brand_205,1550.84,1858.18,6.72
522,Product_00522,89,Brand_175,657.79,986.3,6.83
523,Product_00523,55,Brand_049,1785.39,2192.74,23.78
524,Product_00524,98,Brand_084,964.59,1250.23,0.56
525,Product_00525,62,Brand_205,163.52,228.41,12.15
526,Product_00526,16,Brand_233,1660.72,2120.98,17.58
527,Product_00527,64,Brand_120,1890.4,2274.41,4.53
528,Product_00528,82,Brand_183,474.89,622.6,0.25
529,Product_00529,4,Brand_248,1695.4,2304.9,0.55
530,Product_00530,43,Brand_211,1574.34,1953.02,17.1
531,Product_00531,37,Brand_259,1520.64,2313.01,22.22
532,Product_00532,38,Brand_162,1638.84,2100.07,20.94
533,Product_00533,100,Brand_223,1728.55,2148.65,20.92
534,Product_00534,99,Brand_286,1849.32,2513.18,22.61
535,Product_00535,59,Brand_202,491.48,729.56,21.47
536,Product_00536,30,Brand_230,833.97,1101.11,15.0
537,Product_00537,46,Brand_078,1281.67,1819.42,11.04
538,Product_00538,32,Brand_009,1567.91,1986.62,0.33
539,Product_00539,22,Brand_029,1214.28,1607.51,1.42
540,Product_00540,87,Brand_206,656.4,927.17,1.67
541,Product_00541,29,Brand_004,1522.46,2118.08,5.46
542,Product_00542,55,Brand_136,155.9,228.47,23.65
543,Product_00543,15,Brand_089,1251.27,1395.94,5.99
544,Product_00544,72,Brand_160,1272.14,1707.48,0.12
545,Product_00545,91,Brand_106,1064.01,1472.64,18.01
546,Product_00546,92,Brand_137,827.27,919.88,5.2
547,Product_00547,63,Brand_060,544.54,721.81,9.7
548,Product_00548,11,Brand_026,1663.36,2085.01,7.38
549,Product_00549,27,Brand_004,873.5,1333.98,11.08
550,Product_00550,10,Brand_296,1368.09,1557.68,9.42
551,Product_00551,25,Brand_156,1886.64,2935.38,8.43
552,Product_00552,35,Brand_260,181.69,214.5,22.03
553,Product_00553,47,Brand_292,1039.65,1210.85,3.21
554,Product_00554,17,Brand_262,99.86,153.53,6.98
555,Product_00555,47,Brand_092,920.76,1315.79,24.79
556,Product_00556,56,Brand_209,1303.28,1790.65,6.19
557,Product_00557,10,Brand_097,1836.37,2870.74,11.47
558,Product_00558,66,Brand_046,506.65,583.05,21.51
559,Product_00559,61,Brand_088,163.1,181.65,11.65
560,Product_00560,99,Brand_068,972.43,1224.5,23.74
561,Product_00561,60,Brand_186,567.72,676.72,11.93
562,Product_00562,70,Brand_270,1439.34,2172.03,5.6
563,Product_00563,35,Brand_260,1144.63,1324.96,20.66
564,Product_00564,21,Brand_298,1728.07,2094.15,18.68
565,Product_00565,39,Brand_264,1742.87,2160.36,8.27
566,Product_00566,36,Brand_114,945.15,1308.4,1.03
567,Product_00567,80,Brand_262,820.17,1064.32,13.45
568,Product_00568,52,Brand_066,815.46,1029.48,16.89
569,Product_00569,11,Brand_297,801.71,1174.58,7.94
570,Product_00570,90,Brand_297,1087.0,1310.36,14.43
571,Product_00571,21,Brand_295,1528.16,1811.41,9.61
572,Product_00572,37,Brand_121,1288.53,1731.11,16.44
573,Product_00573,96,Brand_197,1275.69,1812.7,19.25
574,Product_00574,75,Brand_012,1205.11,1405.76,17.99
575,Product_00575,29,Brand_073,409.22,562.14,23.16
576,Product_00576,73,Brand_229,422.19,675.05,9.48
577,Product_00577,58,Brand_258,685.35,777.97,12.06
578,Product_00578,99,Brand_158,1629.78,2291.81,16.81
579,Product_00579,7,Brand_014,666.84,815.59,15.0
580,Product_00580,91,Brand_191,722.56,1049.47,8.24
581,Product_00581,70,Brand_030,780.45,1169.84,23.97
582,Product_00582,17,Brand_038,1431.97,2037.99,9.24
583,Product_00583,29,Brand_012,1101.15,1733.17,4.01
584,Product_00584,72,Brand_114,1057.66,1359.98,24.86
585,Product_00585,100,Brand_275,1396.62,1972.95,18.06
586,Product_00586,62,Brand_262,432.51,625.37,22.13
587,Product_00587,12,Brand_207,120.21,186.3,19.21
588,Product_00588,59,Brand_298,885.81,1103.94,20.95
589,Product_00589,37,Brand_006,1250.45,1646.06,16.37
590,Product_00590,90,Brand_258,97.78,147.88,8.03
591,Product_00591,8,Brand_101,1165.63,1695.49,23.5
592,Product_00592,7,Brand_095,1763.62,2613.9,24.83
593,Product_00593,10,Brand_227,411.04,527.85,10.54
594,Product_00594,42,Brand_058,1247.23,1891.17,13.1
595,Product_00595,9,Brand_018,632.97,890.87,9.75
596,Product_00596,15,Brand_046,1272.79,1645.28,15.96
597,Product_00597,38,Brand_009,332.23,404.74,18.7
598,Product_00598,83,Brand_053,1345.5,1992.61,15.87
599,Product_00599,35,Brand_124,164.98,215.81,13.27
600,Product_00600,4,Brand_184,459.21,613.82,0.84
601,Product_00601,17,Brand_248,1654.31,2322.56,9.42
602,Product_00602,55,Brand_209,104.93,153.0,10.7
603,Product_00603,79,Brand_007,238.43,377.22,22.56
604,Product_00604,23,Brand_244,57.82,79.62,5.65
605,Product_00605,74,Brand_155,1447.54,2190.61,20.72
606,Product_00606,76,Brand_115,1893.0,2283.14,9.32
607,Product_00607,60,Brand_174,1585.56,1874.0,20.77
608,Product_00608,72,Brand_010,558.03,782.83,11.56
609,Product_00609,50,Brand_113,612.41,866.63,23.42
610,Product_00610,60,Brand_290,1132.39,1595.3,11.39
611,Product_00611,39,Brand_060,1003.24,1156.3,5.98
612,Product_00612,87,Brand_147,1903.58,2792.94,22.7
613,Product_00613,46,Brand_165,892.47,1308.16,18.44
614,Product_00614,20,Brand_264,1133.43,1502.6,19.24
615,Product_00615,96,Brand_079,270.28,357.05,0.36
616,Product_00616,17,Brand_231,1444.04,1676.59,17.96
617,Product_00617,65,Brand_055,1620.78,1871.21,18.96
618,Product_00618,89,Brand_055,749.99,1005.68,2.1
619,Product_00619,16,Brand_267,1670.06,2632.31,22.83
620,Product_00620,39,Brand_103,1637.94,2238.65,24.21
621,Product_00621,48,Brand_059,1969.14,2913.66,8.34
622,Product_00622,48,Brand_200,344.84,400.99,14.1
623,Product_00623,39,Brand_060,1609.07,2494.06,3.85
624,Product_00624,54,Brand_088,649.56,893.83,5.12
625,Product_00625,70,Brand_077,1521.0,2004.75,11.01
626,Product_00626,38,Brand_125,147.17,228.73,11.56
627,Product_00627,76,Brand_255,976.47,1559.07,12.59
628,Product_00628,88,Brand_238,1543.95,2201.49,17.08
629,Product_00629,29,Brand_008,1362.31,1799.37,7.29
630,Product_00630,95,Brand_022,1365.47,1505.85,15.1
631,Product_00631,28,Brand_220,676.77,973.88,0.5
632,Product_00632,79,Brand_086,1252.13,1966.81,18.88
633,Product_00633,66,Brand_110,729.52,824.9,12.12
634,Product_00634,51,Brand_136,1909.3,2890.46,17.37
635,Product_00635,6,Brand_013,991.27,1253.65,0.64
636,Product_00636,7,Brand_155,1076.98,1370.58,12.41
637,Product_00637,3,Brand_062,1481.37,2096.26,24.68
638,Product_00638,47,Brand_164,1028.29,1287.61,18.89
639,Product_00639,48,Brand_081,184.5,211.87,9.21
640,Product_00640,54,Brand_037,395.54,464.3,21.15
641,Product_00641,30,Brand_048,1421.8,1866.62,7.19
642,Product_00642,95,Brand_004,747.86,974.79,9.61
643,Product_00643,14,Brand_033,1613.21,2355.03,18.78
644,Product_00644,91,Brand_136,260.71,318.68,13.07
645,Product_00645,8,Brand_285,891.25,993.13,6.56
646,Product_00646,7,Brand_136,1182.32,1326.44,1.23
647,Product_00647,60,Brand_210,1306.58,1908.41,9.07
648,Product_00648,14,Brand_233,789.74,1148.47,12.34
649,Product_00649,85,Brand_109,1716.93,2136.08,16.03
650,Product_00650,11,Brand_286,637.23,785.2,16.07
651,Product_00651,27,Brand_070,913.17,1114.12,2.35
652,Product_00652,83,Brand_113,641.93,967.47,23.76
653,Product_00653,28,Brand_069,951.19,1446.44,4.05
654,Product_00654,18,Brand_015,657.97,1048.13,0.71
655,Product_00655,34,Brand_084,782.63,1158.26,22.66
656,Product_00656,87,Brand_187,1331.95,2078.16,18.34
657,Product_00657,33,Brand_268,1005.92,1430.36,18.7
658,Product_00658,51,Brand_171,508.07,685.28,19.96
659,Product_00659,79,Brand_017,732.99,1106.96,17.11
660,Product_00660,52,Brand_280,685.07,1085.25,9.28
661,Product_00661,23,Brand_275,1263.78,1694.89,14.36
662,Product_00662,9,Brand_036,174.29,229.31,12.31
663,Product_00663,33,Brand_296,1278.91,1594.6,21.94
664,Product_00664,23,Brand_285,69.54,84.6,5.8
665,Product_00665,43,Brand_198,1529.44,2096.25,20.67
666,Product_00666,94,Brand_052,87.65,124.61,7.2
667,Product_00667,86,Brand_297,1572.3,1872.65,4.39
668,Product_00668,17,Brand_272,506.88,779.61,10.61
669,Product_00669,96,Brand_079,839.03,1273.51,0.84
670,Product_00670,59,Brand_154,1491.52,2292.0,24.03
671,Product_00671,81,Brand_088,726.65,1029.23,18.02
672,Product_00672,48,Brand_259,1268.64,1667.93,2.85
673,Product_00673,42,Brand_257,491.46,558.72,9.6
674,Product_00674,89,Brand_238,647.74,939.62,2.61
675,Product_00675,61,Brand_041,1529.07,1931.97,6.49
676,Product_00676,65,Brand_075,1224.91,1869.12,16.83
677,Product_00677,24,Brand_236,224.75,336.21,22.67
678,Product_00678,78,Brand_214,141.67,183.5,3.47
679,Product_00679,76,Brand_254,847.12,1084.75,18.67
680,Product_00680,78,Brand_081,1621.94,2009.96,10.84
681,Product_00681,1,Brand_249,279.34,365.42,14.94
682,Product_00682,16,Brand_137,1487.43,1647.63,20.23
683,Product_00683,16,Brand_184,13.52,15.57,19.32
684,Product_00684,32,Brand_257,382.07,459.74,22.5
685,Product_00685,53,Brand_295,272.81,431.29,14.26
686,Product_00686,42,Brand_041,988.48,1326.64,16.89
687,Product_00687,69,Brand_136,217.39,325.17,2.42
688,Product_00688,66,Brand_061,1489.42,1865.93,11.66
689,Product_00689,62,Brand_073,1636.08,2271.57,15.32
690,Product_00690,1,Brand_234,931.97,1277.0,4.65
691,Product_00691,26,Brand_257,516.46,638.23,9.43
692,Product_00692,86,Brand_267,1043.36,1542.9,9.19
693,Product_00693,93,Brand_012,829.0,1077.46,10.02
694,Product_00694,89,Brand_136,1911.49,3014.57,8.75
695,Product_00695,50,Brand_064,1238.5,1961.06,3.02
696,Product_00696,10,Brand_030,381.31,609.75,6.73
697,Product_00697,15,Brand_080,670.16,911.64,1.68
698,Product_00698,8,Brand_139,1990.44,2247.01,21.1
699,Product_00699,18,Brand_218,1999.04,2736.73,16.16
700,Product_00700,24,Brand_001,593.22,820.75,2.2
701,Product_00701,82,Brand_011,1311.11,1783.27,24.86
702,Product_00702,73,Brand_037,1594.0,2495.53,7.83
703,Product_00703,45,Brand_010,1897.89,2260.79,8.89
704,Product_00704,11,Brand_134,1059.87,1527.84,6.36
705,Product_00705,85,Brand_134,234.25,342.39,12.92
706,Product_00706,1,Brand_031,527.37,818.34,13.18
707,Product_00707,63,Brand_202,1526.7,2187.2,22.44
708,Product_00708,34,Brand_237,1576.06,2384.02,22.19
709,Product_00709,47,Brand_020,522.36,756.19,2.97
710,Product_00710,81,Brand_210,333.99,431.53,10.26
711,Product_00711,69,Brand_050,1319.44,1842.4,15.34
712,Product_00712,24,Brand_166,41.9,61.73,19.64
713,Product_00713,86,Brand_066,868.31,1246.97,13.77
714,Product_00714,34,Brand_087,140.72,200.29,21.0
715,Product_00715,64,Brand_036,1626.95,1809.07,13.16
716,Product_00716,19,Brand_178,394.42,458.25,4.59
717,Product_00717,77,Brand_072,1363.07,2110.47,5.49
718,Product_00718,74,Brand_208,988.01,1555.86,21.29
719,Product_00719,67,Brand_212,476.76,656.95,22.72
720,Product_00720,57,Brand_002,848.26,1181.59,0.51
721,Product_00721,77,Brand_264,1064.7,1241.61,22.93
722,Product_00722,91,Brand_243,1755.96,2425.62,17.59
723,Product_00723,67,Brand_261,1637.62,2150.06,14.27
724,Product_00724,39,Brand_090,76.22,90.8,0.72
725,Product_00725,19,Brand_013,386.3,520.83,1.43
726,Product_00726,67,Brand_048,777.87,1060.82,16.89
727,Product_00727,27,Brand_209,462.2,649.29,11.93
728,Product_00728,90,Brand_069,1791.54,2070.91,13.99
729,Product_00729,89,Brand_277,1489.3,2221.34,21.98
730,Product_00730,95,Brand_032,1900.41,2276.82,22.52
731,Product_00731,73,Brand_207,450.52,625.29,23.1
732,Product_00732,80,Brand_293,256.31,305.01,19.08
733,Product_00733,23,Brand_082,1373.27,1760.33,15.58
734,Product_00734,26,Brand_029,1152.42,1510.21,0.39
735,Product_00735,24,Brand_025,175.98,265.61,5.66
736,Product_00736,71,Brand_005,473.21,733.29,13.62
737,Product_00737,32,Brand_052,1508.41,2220.84,4.27
738,Product_00738,57,Brand_167,113.74,127.63,2.15
739,Product_00739,22,Brand_009,280.91,384.45,24.51
740,Product_00740,45,Brand_174,251.59,370.61,11.94
741,Product_00741,63,Brand_004,899.84,1021.24,20.7
742,Product_00742,46,Brand_133,890.8,1366.44,22.67
743,Product_00743,57,Brand_138,1908.02,2148.22,3.98
744,Product_00744,55,Brand_171,338.57,500.11,17.99
745,Product_00745,94,Brand_232,1340.91,1926.85,11.81
746,Product_00746,64,Brand_138,466.61,515.11,19.48
747,Product_00747,36,Brand_255,1363.03,1842.56,24.14
748,Product_00748,12,Brand_044,1037.56,1621.3,5.38
749,Product_00749,87,Brand_189,58.46,78.98,16.26
750,Product_00750,86,Brand_088,1769.66,2752.65,0.89
751,Product_00751,23,Brand_219,246.09,361.97,10.55
752,Product_00752,88,Brand_285,1426.98,2216.49,4.76
753,Product_00753,57,Brand_138,20.88,26.72,12.85
754,Product_00754,18,Brand_142,201.92,273.91,11.24
755,Product_00755,27,Brand_272,1286.71,1993.83,4.7
756,Product_00756,65,Brand_202,1939.24,2564.07,6.64
757,Product_00757,46,Brand_164,873.21,1064.24,5.95
758,Product_00758,71,Brand_120,88.08,98.66,15.16
759,Product_00759,71,Brand_079,1514.37,2303.45,24.09
760,Product_00760,10,Brand_044,1952.07,2202.13,1.1
761,Product_00761,66,Brand_165,1630.71,2541.88,23.92
762,Product_00762,31,Brand_173,482.44,546.35,22.04
763,Product_00763,58,Brand_139,315.37,420.85,24.68
764,Product_00764,91,Brand_048,193.51,260.79,20.98
765,Product_00765,63,Brand_219,350.23,416.48,6.31
766,Product_00766,83,Brand_083,786.98,1168.86,7.4
767,Product_00767,26,Brand_210,1579.2,2229.48,6.77
768,Product_00768,21,Brand_273,1322.53,1521.95,4.0
769,Product_00769,78,Brand_079,1011.95,1183.71,21.65
770,Product_00770,29,Brand_190,978.65,1470.8,2.42
771,Product_00771,42,Brand_196,1344.95,1917.28,23.32
772,Product_00772,30,Brand_221,756.73,871.34,2.23
773,Product_00773,51,Brand_100,1015.32,1549.55,15.82
774,Product_00774,94,Brand_265,415.92,496.08,8.54
775,Product_00775,24,Brand_263,325.56,490.09,23.94
776,Product_00776,38,Brand_128,889.33,1016.25,22.4
777,Product_00777,67,Brand_212,1454.43,2127.75,5.12
778,Product_00778,24,Brand_178,1827.67,2772.3,1.2
779,Product_00779,26,Brand_153,1437.33,2112.02,4.82
780,Product_00780,100,Brand_255,1665.39,2217.17,15.38
781,Product_00781,94,Brand_039,1893.49,2197.08,2.14
782,Product_00782,55,Brand_012,1289.49,1863.11,24.93
783,Product_00783,54,Brand_180,768.09,1198.34,2.62
784,Product_00784,29,Brand_175,1920.23,2983.94,0.1
785,Product_00785,62,Brand_045,1166.25,1485.85,12.12
786,Product_00786,78,Brand_259,706.27,894.42,10.17
787,Product_00787,86,Brand_279,609.83,862.86,6.37
788,Product_00788,81,Brand_086,228.34,272.16,9.12
789,Product_00789,9,Brand_233,1090.58,1658.04,21.95
790,Product_00790,24,Brand_287,475.96,609.02,1.33
791,Product_00791,75,Brand_074,302.05,461.82,5.7
792,Product_00792,17,Brand_241,742.77,921.78,12.45
793,Product_00793,57,Brand_093,342.59,497.66,24.62
794,Product_00794,21,Brand_240,468.19,563.73,6.0
795,Product_00795,27,Brand_113,1644.45,2482.69,21.63
796,Product_00796,53,Brand_273,1481.26,2035.11,22.07
797,Product_00797,90,Brand_019,963.9,1228.87,10.68
798,Product_00798,15,Brand_005,253.68,304.55,11.78
799,Product_00799,17,Brand_138,626.22,897.67,23.61
800,Product_00800,80,Brand_044,410.92,655.22,11.94
801,Product_00801,32,Brand_147,1483.35,2331.2,18.23
802,Product_00802,98,Brand_085,975.97,1422.62,0.82
803,Product_00803,79,Brand_093,1927.92,2940.2,11.96
804,Product_00804,92,Brand_272,1392.18,1826.17,8.5
805,Product_00805,14,Brand_202,1612.54,2477.37,12.23
806,Product_00806,59,Brand_109,1774.87,2371.42,2.14
807,Product_00807,62,Brand_161,315.66,375.18,12.03
808,Product_00808,42,Brand_294,581.22,690.02,13.45
809,Product_00809,60,Brand_179,378.72,448.58,15.84
810,Product_00810,23,Brand_157,1459.55,2012.44,6.62
811,Product_00811,3,Brand_281,233.77,346.83,7.61
812,Product_00812,79,Brand_139,1817.01,2635.39,17.22
813,Product_00813,86,Brand_260,459.95,559.64,7.41
814,Product_00814,66,Brand_092,828.9,1181.41,19.25
815,Product_00815,2,Brand_210,557.31,823.58,15.54
816,Product_00816,7,Brand_099,1264.8,1921.46,0.58
817,Product_00817,13,Brand_241,1852.02,2193.74,24.56
818,Product_00818,91,Brand_297,440.05,665.37,22.88
819,Product_00819,55,Brand_089,732.0,1024.44,0.42
820,Product_00820,2,Brand_061,125.11,149.92,20.67
821,Product_00821,49,Brand_175,1971.59,2844.68,7.68
822,Product_00822,85,Brand_174,132.53,157.38,20.71
823,Product_00823,65,Brand_195,1492.36,2217.71,10.14
824,Product_00824,16,Brand_139,884.32,1408.09,7.93
825,Product_00825,79,Brand_247,1097.54,1376.98,16.11
826,Product_00826,34,Brand_204,395.48,595.03,23.31
827,Product_00827,77,Brand_019,1893.47,2829.42,22.17
828,Product_00828,54,Brand_005,1714.06,2430.64,16.37
829,Product_00829,16,Brand_211,1432.06,1877.78,6.92
830,Product_00830,71,Brand_212,1816.63,2105.09,23.42
831,Product_00831,43,Brand_243,1595.23,2230.74,18.99
832,Product_00832,55,Brand_228,1231.47,1922.99,16.01
833,Product_00833,23,Brand_238,1370.87,1702.68,2.65
834,Product_00834,11,Brand_292,1295.05,1450.52,9.11
835,Product_00835,9,Brand_010,1931.57,2361.27,22.21
836,Product_00836,17,Brand_070,1240.95,1392.06,12.06
837,Product_00837,11,Brand_088,973.3,1374.5,14.14
838,Product_00838,17,Brand_217,42.28,63.89,11.15
839,Product_00839,38,Brand_283,864.68,1088.4,3.99
840,Product_00840,69,Brand_001,330.69,377.5,17.26
841,Product_00841,59,Brand_252,1536.56,2284.16,12.35
842,Product_00842,18,Brand_158,777.01,1172.58,21.53
843,Product_00843,29,Brand_030,772.7,1197.74,1.93
844,Product_00844,72,Brand_068,698.15,865.07,24.55
845,Product_00845,26,Brand_009,772.51,1132.57,12.81
846,Product_00846,24,Brand_131,534.5,719.73,14.36
847,Product_00847,66,Brand_100,1625.62,2193.85,19.88
848,Product_00848,65,Brand_257,1281.47,1451.8,20.74
849,Product_00849,93,Brand_015,432.85,546.07,6.76
850,Product_00850,37,Brand_153,1416.29,1757.59,20.34
851,Product_00851,15,Brand_179,365.24,462.2,19.44
852,Product_00852,39,Brand_099,1627.21,2557.18,6.2
853,Product_00853,57,Brand_145,693.41,911.46,13.21
854,Product_00854,27,Brand_022,1836.1,2863.27,18.11
855,Product_00855,88,Brand_222,453.57,597.02,12.73
856,Product_00856,32,Brand_124,1713.24,2072.53,14.34
857,Product_00857,58,Brand_263,1319.8,1638.75,14.74
858,Product_00858,91,Brand_243,225.84,262.15,12.54
859,Product_00859,36,Brand_257,1354.92,1677.65,8.85
860,Product_00860,3,Brand_115,1828.12,2534.8,24.02
861,Product_00861,77,Brand_068,1560.24,2249.31,20.05
862,Product_00862,96,Brand_171,1771.38,2356.69,3.38
863,Product_00863,68,Brand_106,810.58,1253.89,24.19
864,Product_00864,56,Brand_030,140.78,202.47,23.62
865,Product_00865,13,Brand_027,1450.38,1799.92,20.76
866,Product_00866,23,Brand_222,944.04,1452.03,23.56
867,Product_00867,7,Brand_147,1731.63,2665.27,20.89
868,Product_00868,37,Brand_104,1481.62,2316.51,2.04
869,Product_00869,88,Brand_025,1410.67,2038.87,15.49
870,Product_00870,32,Brand_081,513.07,577.03,3.14
871,Product_00871,45,Brand_247,1724.17,2078.63,16.52
872,Product_00872,52,Brand_114,1258.88,1807.54,1.37
873,Product_00873,49,Brand_134,866.52,1302.36,1.99
874,Product_00874,32,Brand_252,1981.38,2749.21,4.34
875,Product_00875,80,Brand_053,687.79,803.39,5.41
876,Product_00876,66,Brand_159,1223.06,1528.27,8.78
877,Product_00877,35,Brand_110,1298.19,1900.67,5.0
878,Product_00878,48,Brand_180,1338.42,1537.5,9.91
