order_id,customer_id,order_date,order_status,shipping_city,shipping_state,total_amount
416,9716,2024-04-09,Delivered,Imphal,Tamil Nadu,9249.24
417,23308,2024-07-27,Delivered,Jaipur,Karnataka,11261.58
418,27223,2025-09-20,Delivered,Mumbai,Manipur,2066.32
419,22913,2024-09-27,Delivered,Hyderabad,Telangana,4489.92
420,38418,2024-12-19,Delivered,Mumbai,Telangana,5783.57
421,40217,2024-02-13,Delivered,Pune,Telangana,14308.46
422,39488,2025-09-28,Delivered,Hyderabad,Assam,4129.6
423,17455,2025-10-25,Delivered,Hyderabad,Rajasthan,6950.08
424,8664,2024-05-05,Delivered,Kolkata,Assam,7859.48
425,24831,2024-10-06,Delivered,Hyderabad,Maharashtra,3193.75
426,5693,2025-07-21,Delivered,Jaipur,Maharashtra,10022.0
427,29762,2024-09-15,Delivered,Mumbai,Maharashtra,1326.96
428,33212,2025-10-25,Delivered,Delhi,Maharashtra,4173.36
429,31487,2024-07-02,Delivered,Pune,Assam,15564.92
430,6266,2024-05-25,Delivered,Bengaluru,Manipur,10434.01
431,12834,2025-07-15,Delivered,Hyderabad,Maharashtra,6223.61
432,31024,2025-10-28,Delivered,Hyderabad,Rajasthan,13934.34
433,827,2024-07-24,Delivered,Chennai,Manipur,8659.85
434,22788,2024-03-26,Shipped,Jaipur,West Bengal,4401.15
435,38157,2025-07-20,Cancelled,Hyderabad,Manipur,5344.48
436,10050,2025-06-10,Processing,Bengaluru,Rajasthan,23281.42
437,46629,2025-06-01,Delivered,Pune,Rajasthan,2842.52
438,2029,2024-08-01,Delivered,Imphal,Tamil Nadu,2230.22
439,49103,2024-07-16,Delivered,Bengaluru,Delhi,16068.75
440,21624,2025-12-06,Shipped,Chennai,Telangana,5383.79
441,35293,2025-09-15,Delivered,Bengaluru,Karnataka,8080.89
442,13469,2025-10-16,Cancelled,Chennai,Karnataka,7990.33
443,35661,2024-10-19,Delivered,Bengaluru,Manipur,12177.58
444,4366,2025-04-12,Delivered,Kolkata,Maharashtra,7179.51
445,23315,2025-08-05,Delivered,Pune,Delhi,7302.74
446,1536,2025-10-02,Cancelled,Jaipur,Telangana,8955.84
447,49220,2025-05-29,Delivered,Guwahati,Manipur,6882.6
448,2446,2024-08-08,Delivered,Mumbai,Manipur,16010.78
449,29245,2025-07-23,Delivered,Jaipur,Karnataka,10840.15
450,13525,2024-04-06,Shipped,Guwahati,Tamil Nadu,5810.98
451,30676,2024-02-08,Delivered,Hyderabad,West Bengal,11261.84
452,14853,2025-01-15,Delivered,Kolkata,Manipur,18256.09
453,44594,2024-02-10,Delivered,Imphal,Telangana,4657.92
454,43169,2024-11-16,Delivered,Delhi,Rajasthan,38.48
455,20815,2024-05-27,Delivered,Imphal,Delhi,19083.23
456,24535,2024-06-12,Cancelled,Mumbai,Tamil Nadu,4574.62
457,46017,2024-07-22,Shipped,Chennai,Tamil Nadu,8216.02
458,1844,2024-03-12,Processing,Guwahati,Telangana,9285.89
459,36304,2025-04-22,Cancelled,Pune,Assam,13917.56
460,14225,2025-02-18,Delivered,Kolkata,Assam,2510.98
461,44435,2024-06-21,Delivered,Mumbai,Tamil Nadu,16159.04
462,40618,2024-05-24,Delivered,Bengaluru,Karnataka,19567.31
463,4987,2024-02-08,Cancelled,Hyderabad,Manipur,4773.01
464,18162,2025-02-12,Delivered,Hyderabad,Manipur,13529.89
465,33303,2025-04-30,Delivered,Chennai,Karnataka,8253.1
466,22529,2025-09-04,Delivered,Pune,Manipur,7949.37
467,44257,2024-02-27,Processing,Kolkata,Tamil Nadu,10402.12
468,30671,2024-08-28,Delivered,Chennai,Karnataka,5851.44
469,46844,2024-06-24,Delivered,Chennai,Telangana,15011.76
470,17972,2024-04-30,Delivered,Delhi,Karnataka,6496.07
471,35856,2024-05-17,Delivered,Kolkata,Maharashtra,15539.06
472,49552,2024-08-04,Delivered,Kolkata,Rajasthan,10765.81
473,1444,2024-09-13,Delivered,Hyderabad,Maharashtra,8847.51
474,24759,2024-12-27,Delivered,Mumbai,Maharashtra,4309.17
475,40931,2024-05-01,Delivered,Mumbai,Manipur,14707.41
476,22511,2024-11-24,Delivered,Kolkata,West Bengal,3245.16
477,35961,2025-04-06,Delivered,Chennai,Manipur,13649.46
478,37246,2024-03-08,Delivered,Imphal,Tamil Nadu,20396.52
479,9506,2024-08-18,Delivered,Kolkata,Karnataka,11823.31
480,41512,2024-05-05,Delivered,Delhi,Assam,3150.47
481,29297,2024-06-05,Cancelled,Jaipur,Karnataka,4839.26
482,19823,2025-04-18,Processing,Hyderabad,Telangana,9645.76
483,22504,2025-04-14,Delivered,Mumbai,Maharashtra,1542.14
484,30312,2025-02-25,Shipped,Pune,Assam,14684.84
485,4585,2024-07-04,Delivered,Mumbai,Telangana,9323.5
486,37093,2025-06-01,Cancelled,Mumbai,Karnataka,4994.86
487,25052,2024-08-28,Cancelled,Jaipur,Telangana,6332.55
488,18838,2024-10-05,Delivered,Imphal,Telangana,9364.71
489,18653,2024-07-30,Delivered,Mumbai,Tamil Nadu,10743.44
490,16960,2024-03-03,Delivered,Bengaluru,Delhi,7027.78
491,30043,2025-01-25,Delivered,Hyderabad,Delhi,27499.8
492,43100,2025-04-08,Delivered,Guwahati,Rajasthan,2437.28
493,24838,2024-03-11,Delivered,Imphal,Tamil Nadu,19130.79
494,47788,2024-08-08,Processing,Mumbai,Tamil Nadu,4510.62
495,44628,2025-06-02,Delivered,Mumbai,Manipur,5465.03
496,40409,2025-04-18,Cancelled,Jaipur,Delhi,9648.62
497,40709,2025-08-24,Delivered,Hyderabad,Maharashtra,2435.13
498,24691,2024-12-20,Processing,Bengaluru,Delhi,11748.82
499,24914,2025-07-08,Delivered,Delhi,Rajasthan,11356.46
500,30729,2025-08-05,Delivered,Imphal,Rajasthan,3545.35
501,9083,2025-02-16,Cancelled,Mumbai,West Bengal,3641.85
502,25474,2025-11-29,Delivered,Imphal,Rajasthan,1483.77
503,20186,2025-08-06,Processing,Bengaluru,Rajasthan,3023.82
504,15795,2025-01-31,Processing,Pune,Rajasthan,8888.3
505,48192,2025-12-08,Delivered,Guwahati,Manipur,22700.05
506,28098,2024-06-08,Delivered,Mumbai,Maharashtra,699.55
507,15672,2025-08-24,Shipped,Kolkata,Assam,5694.08
508,37498,2025-11-14,Delivered,Guwahati,West Bengal,9928.1
509,4721,2024-06-11,Cancelled,Kolkata,Telangana,5693.35
510,37526,2024-06-16,Delivered,Chennai,Tamil Nadu,2879.34
511,13386,2025-05-01,Delivered,Bengaluru,Maharashtra,12088.11
512,27433,2024-09-17,Delivered,Bengaluru,West Bengal,7177.36
513,44891,2025-05-24,Processing,Delhi,Rajasthan,8160.18
514,45491,2024-08-19,Delivered,Hyderabad,Rajasthan,15176.38
515,48388,2024-08-14,Delivered,Pune,Rajasthan,13285.48
516,35652,2025-09-21,Delivered,Mumbai,Manipur,6537.77
517,9295,2024-09-12,Delivered,Guwahati,Manipur,14943.56
518,26263,2024-09-13,Delivered,Delhi,Telangana,12541.37
519,8875,2024-04-14,Delivered,Bengaluru,Manipur,16547.48
520,26068,2024-04-05,Shipped,Chennai,Tamil Nadu,3589.41
521,22734,2024-06-02,Cancelled,Guwahati,Manipur,21033.13
522,33543,2024-04-01,Delivered,Bengaluru,Telangana,10911.83
523,40650,2025-09-25,Delivered,Hyderabad,Manipur,6735.79
524,554,2025-09-19,Delivered,Imphal,Delhi,3531.81
525,33745,2025-11-13,Delivered,Bengaluru,Delhi,5393.36
526,31776,2024-10-21,Processing,Delhi,Maharashtra,9935.6
527,13274,2024-02-05,Delivered,Chennai,Manipur,12362.75
528,25265,2025-04-29,Shipped,Bengaluru,West Bengal,16188.96
529,28425,2025-06-14,Delivered,Guwahati,Tamil Nadu,1306.34
530,19790,2024-11-16,Delivered,Jaipur,Assam,10334.26
531,32428,2024-04-19,Delivered,Kolkata,Telangana,8527.58
532,33996,2025-03-11,Delivered,Pune,Delhi,3337.72
533,2540,2025-06-28,Processing,Mumbai,Maharashtra,5911.85
534,16907,2024-06-10,Delivered,Hyderabad,Maharashtra,5470.0
535,28409,2024-12-16,Delivered,Jaipur,Assam,2683.6
536,48838,2025-08-06,Delivered,Delhi,Maharashtra,10006.72
537,39163,2024-11-09,Delivered,Bengaluru,Manipur,20800.13
538,29128,2024-04-25,Delivered,Guwahati,Karnataka,1898.1
539,8964,2024-07-12,Delivered,Hyderabad,Tamil Nadu,8018.54
540,961,2025-01-18,Delivered,Jaipur,Delhi,17345.64
541,31562,2024-05-04,Delivered,Kolkata,Maharashtra,2173.17
542,1050,2025-08-30,Delivered,Delhi,Delhi,10412.19
543,4590,2024-03-06,Delivered,Bengaluru,Tamil Nadu,15396.97
544,5140,2024-08-22,Processing,Hyderabad,West Bengal,16893.71
545,42923,2024-08-08,Delivered,Chennai,Karnataka,14520.05
546,38086,2025-06-07,Delivered,Kolkata,Rajasthan,8308.39
547,33896,2024-03-08,Cancelled,Bengaluru,Delhi,12243.43
548,37939,2024-11-24,Delivered,Delhi,Telangana,4548.63
549,42124,2024-01-03,Cancelled,Chennai,Delhi,15372.01
550,35748,2024-10-21,Shipped,Mumbai,Maharashtra,9194.16
551,29054,2024-07-11,Processing,Pune,Assam,1983.08
552,44382,2024-01-13,Shipped,Delhi,Tamil Nadu,3378.8
553,6171,2024-09-12,Delivered,Delhi,Telangana,26802.96
554,38416,2024-01-20,Delivered,Guwahati,Telangana,786.03
555,27814,2024-06-30,Delivered,Guwahati,Karnataka,2500.59
556,12909,2025-02-28,Processing,Pune,Delhi,4112.68
557,16634,2024-02-16,Cancelled,Kolkata,Maharashtra,2853.93
558,26337,2025-06-20,Delivered,Bengaluru,Tamil Nadu,5766.15
559,45690,2024-05-17,Delivered,Kolkata,Assam,8231.34
560,47569,2024-12-07,Delivered,Jaipur,Maharashtra,9720.79
561,44154,2024-09-20,Delivered,Guwahati,West Bengal,12263.45
562,16535,2025-05-18,Delivered,Bengaluru,Delhi,6936.03
563,11432,2024-08-21,Delivered,Guwahati,Karnataka,2405.03
564,33033,2024-10-06,Shipped,Bengaluru,Telangana,3515.97
565,18760,2025-11-26,Delivered,Delhi,West Bengal,5562.17
566,27005,2024-04-05,Delivered,Hyderabad,West Bengal,1061.58
567,23136,2025-06-16,Delivered,Pune,Rajasthan,10578.67
568,48951,2024-07-04,Delivered,Jaipur,Tamil Nadu,10162.77
569,3851,2024-07-05,Delivered,Guwahati,West Bengal,2850.26
570,14763,2024-03-11,Cancelled,Imphal,West Bengal,8940.9
571,42178,2025-06-15,Delivered,Bengaluru,Tamil Nadu,1733.13
572,34965,2024-09-13,Delivered,Pune,Delhi,10968.89
573,10801,2025-06-07,Cancelled,Bengaluru,Maharashtra,5256.48
574,44244,2024-08-20,Shipped,Mumbai,West Bengal,18858.86
575,49704,2025-03-11,Cancelled,Imphal,Delhi,15917.22
576,29675,2024-07-11,Delivered,Imphal,Manipur,10308.46
577,2236,2025-12-07,Shipped,Guwahati,West Bengal,13662.23
578,32183,2024-08-25,Delivered,Imphal,Manipur,6356.73
579,40258,2024-05-29,Delivered,Jaipur,Tamil Nadu,10256.87
580,4763,2024-03-15,Processing,Jaipur,Rajasthan,11364.79
581,27960,2025-01-05,Delivered,Pune,Maharashtra,6144.51
582,16756,2024-04-12,Delivered,Delhi,Telangana,1108.34
583,19600,2025-04-23,Delivered,Bengaluru,Assam,10297.03
584,36291,2024-01-20,Delivered,Kolkata,West Bengal,18221.14
585,7826,2024-09-14,Delivered,Guwahati,Karnataka,5820.4
586,16773,2024-01-13,Delivered,Imphal,Tamil Nadu,3336.14
587,25211,2025-06-18,Delivered,Bengaluru,Karnataka,11816.57
588,4701,2024-12-27,Delivered,Guwahati,Delhi,3242.71
589,19443,2025-07-03,Processing,Pune,Maharashtra,18897.7
590,7644,2025-08-15,Delivered,Kolkata,Telangana,9504.71
591,37632,2025-05-31,Delivered,Pune,Delhi,2411.85
592,49849,2025-07-06,Delivered,Delhi,Assam,86.07
593,37428,2024-03-23,Delivered,Delhi,Karnataka,13999.68
594,47723,2025-09-04,Delivered,Delhi,Manipur,18361.53
595,15390,2025-09-26,Delivered,Imphal,Karnataka,4464.62
596,386,2025-08-27,Processing,Delhi,West Bengal,18789.94
597,1196,2024-08-04,Delivered,Mumbai,Delhi,5244.5
598,24690,2025-08-05,Delivered,Hyderabad,Maharashtra,5753.26
599,18802,2025-06-29,Delivered,Imphal,Karnataka,2912.78
600,11086,2024-05-28,Delivered,Chennai,Telangana,12262.62
601,47227,2024-10-14,Shipped,Hyderabad,Tamil Nadu,2565.44
602,16853,2025-01-21,Delivered,Guwahati,West Bengal,5753.11
603,40167,2024-06-06,Processing,Delhi,Telangana,2620.48
604,31715,2024-12-03,Shipped,Delhi,Karnataka,4652.86
605,15328,2024-11-19,Delivered,Pune,Rajasthan,1670.83
606,37379,2024-05-10,Delivered,Pune,Manipur,14532.62
607,47095,2024-09-24,Delivered,Delhi,West Bengal,3701.4
608,1954,2025-05-24,Delivered,Pune,Maharashtra,4430.95
609,42941,2025-08-12,Delivered,Delhi,Manipur,5796.87
610,44211,2025-04-14,Delivered,Mumbai,Telangana,3461.89
611,25625,2024-01-25,Delivered,Bengaluru,West Bengal,27096.47
612,8290,2024-07-16,Delivered,Chennai,West Bengal,7885.1
613,22971,2025-04-07,Delivered,Chennai,Manipur,14511.58
614,3543,2025-07-13,Delivered,Bengaluru,Assam,3714.63
615,37870,2025-11-18,Cancelled,Bengaluru,Telangana,1936.85
616,47797,2025-10-08,Delivered,Kolkata,Karnataka,9384.53
617,47753,2024-01-10,Delivered,Jaipur,Rajasthan,10391.1
618,34827,2024-08-19,Delivered,Mumbai,Rajasthan,2338.35
619,8437,2024-12-30,Delivered,Delhi,Rajasthan,734.4
620,43142,2025-07-08,Delivered,Pune,Tamil Nadu,3062.42
621,36432,2024-03-03,Delivered,Jaipur,Tamil Nadu,12500.69
622,3108,2024-01-04,Shipped,Pune,Rajasthan,5804.15
623,13954,2024-03-20,Delivered,Jaipur,Karnataka,10849.46
624,16786,2024-10-08,Shipped,Bengaluru,Rajasthan,1278.57
625,34326,2025-05-07,Processing,Bengaluru,Delhi,8684.87
626,6539,2025-04-29,Delivered,Guwahati,Delhi,4306.71
627,930,2024-01-05,Delivered,Hyderabad,Manipur,11761.05
628,49380,2024-03-05,Delivered,Hyderabad,Karnataka,274.75
629,3352,2025-02-22,Delivered,Chennai,Karnataka,10061.39
630,4829,2025-03-17,Shipped,Bengaluru,Karnataka,13723.17
631,32173,2024-10-28,Delivered,Bengaluru,West Bengal,772.75
632,42859,2025-03-08,Delivered,Chennai,Delhi,1972.76
633,40196,2025-09-25,Delivered,Bengaluru,Karnataka,2561.18
634,9950,2024-10-26,Delivered,Guwahati,Delhi,4720.77
635,37895,2024-12-08,Delivered,Pune,Karnataka,2095.94
636,40942,2025-05-29,Shipped,Chennai,Rajasthan,847.53
637,41274,2024-05-05,Delivered,Guwahati,Delhi,8066.84
638,20341,2025-04-03,Delivered,Hyderabad,Tamil Nadu,6331.43
639,10837,2025-04-02,Cancelled,Kolkata,Rajasthan,2553.47
640,4128,2025-03-26,Delivered,Kolkata,Tamil Nadu,5009.48
641,3901,2024-08-15,Delivered,Jaipur,Maharashtra,25878.15
642,19944,2025-11-12,Delivered,Chennai,Manipur,3605.22
643,12815,2024-03-01,Delivered,Bengaluru,Manipur,15399.75
644,19499,2025-11-24,Delivered,Bengaluru,Delhi,3842.79
645,31674,2025-06-09,Delivered,Kolkata,Tamil Nadu,8921.07
646,38278,2025-11-05,Delivered,Kolkata,Rajasthan,5838.33
647,46470,2025-01-18,Delivered,Chennai,West Bengal,5111.55
648,8800,2025-05-23,Delivered,Imphal,Manipur,8439.6
649,6509,2024-03-28,Processing,Hyderabad,Rajasthan,21220.23
650,9926,2025-12-10,Delivered,Imphal,Karnataka,3751.48
651,38617,2025-10-14,Shipped,Kolkata,Tamil Nadu,6240.37
652,6144,2024-04-02,Delivered,Bengaluru,Manipur,7183.01
653,20603,2025-02-24,Delivered,Bengaluru,Maharashtra,6554.67
654,13124,2024-09-11,Delivered,Chennai,Karnataka,7082.7
655,15943,2025-05-07,Processing,Jaipur,West Bengal,2230.3
656,30736,2025-09-28,Delivered,Chennai,Maharashtra,5598.86
657,31236,2025-09-05,Cancelled,Jaipur,Manipur,26366.38
658,43138,2024-09-29,Delivered,Guwahati,Delhi,8574.76
659,35937,2024-01-28,Delivered,Chennai,Tamil Nadu,4591.61
660,32694,2024-04-15,Delivered,Mumbai,Karnataka,9818.62
661,3106,2024-08-14,Cancelled,Delhi,Maharashtra,9046.68
662,14105,2025-12-19,Delivered,Mumbai,Tamil Nadu,12136.61
663,41777,2025-11-14,Delivered,Imphal,Karnataka,5224.13
664,3876,2024-07-29,Delivered,Delhi,Maharashtra,6864.8
665,26260,2024-07-02,Delivered,Kolkata,Tamil Nadu,2842.44
666,28718,2024-12-29,Delivered,Imphal,Maharashtra,2032.32
667,13890,2024-09-26,Delivered,Bengaluru,Telangana,14353.94
668,11873,2024-01-20,Delivered,Jaipur,West Bengal,14358.16
669,36962,2025-08-23,Delivered,Bengaluru,Telangana,2701.18
670,31655,2025-07-30,Delivered,Chennai,Rajasthan,16571.6
671,1488,2024-04-13,Shipped,Guwahati,Tamil Nadu,7111.48
672,40592,2024-02-02,Delivered,Guwahati,Delhi,17123.87
673,10588,2025-11-10,Delivered,Chennai,Telangana,9704.68
674,5465,2025-12-13,Cancelled,Jaipur,Karnataka,3254.13
675,9674,2025-01-01,Shipped,Guwahati,Tamil Nadu,10947.36
676,16805,2025-11-21,Shipped,Mumbai,Assam,4090.82
677,4014,2025-11-13,Delivered,Delhi,West Bengal,13193.84
678,40833,2024-06-12,Delivered,Imphal,West Bengal,996.71
679,49594,2024-05-12,Shipped,Delhi,Delhi,13692.36
680,40055,2025-04-26,Delivered,Mumbai,Assam,10752.59
681,15867,2024-02-21,Delivered,Bengaluru,Maharashtra,2638.81
682,47466,2025-01-24,Delivered,Kolkata,Rajasthan,5655.94
683,24220,2025-11-11,Shipped,Delhi,Telangana,602.59
684,24443,2025-11-01,Delivered,Guwahati,Delhi,7462.47
685,44515,2024-07-13,Delivered,Hyderabad,Manipur,14603.05
686,11104,2025-02-17,Delivered,Hyderabad,Tamil Nadu,10100.13
687,13835,2025-01-30,Processing,Bengaluru,Delhi,7106.47
688,7853,2025-09-26,Delivered,Chennai,West Bengal,329.02
689,11142,2024-12-19,Delivered,Jaipur,Maharashtra,7660.85
690,3050,2024-12-14,Processing,Mumbai,Assam,2063.86
691,35408,2025-12-16,Delivered,Kolkata,West Bengal,11509.28
692,44407,2024-03-23,Delivered,Chennai,Manipur,3595.46
693,35298,2024-07-18,Delivered,Guwahati,Rajasthan,2476.29
694,6308,2024-06-16,Delivered,Kolkata,West Bengal,5120.15
695,41079,2025-11-24,Delivered,Guwahati,Maharashtra,14796.5
696,21924,2025-07-03,Delivered,Mumbai,West Bengal,10267.28
697,48285,2024-12-26,Shipped,Kolkata,Assam,1227.94
698,33751,2025-01-29,Delivered,Kolkata,Maharashtra,3436.54
699,13454,2024-12-19,Delivered,Kolkata,Maharashtra,10470.61
700,33378,2024-09-26,Delivered,Hyderabad,West Bengal,7462.28
701,585,2024-03-07,Delivered,Mumbai,West Bengal,3687.85
702,49790,2024-07-01,Delivered,Kolkata,West Bengal,6149.15
703,45619,2024-07-30,Shipped,Kolkata,Karnataka,14938.16
704,11521,2025-07-10,Delivered,Bengaluru,Rajasthan,8526.26
705,24425,2024-02-05,Delivered,Imphal,Assam,1797.03
706,38246,2024-03-16,Delivered,Jaipur,Manipur,6901.01
707,47830,2025-11-23,Processing,Kolkata,Tamil Nadu,10777.63
708,6319,2024-08-25,Delivered,Mumbai,Tamil Nadu,18109.53
709,41524,2025-12-28,Processing,Pune,Manipur,11309.09
710,33185,2024-07-17,Shipped,Jaipur,Rajasthan,4387.39
711,49226,2025-05-29,Delivered,Delhi,Assam,12427.59
712,25076,2025-10-19,Processing,Jaipur,Tamil Nadu,3309.01
713,47180,2025-05-31,Delivered,Pune,West Bengal,14600.49
714,745,2024-02-14,Delivered,Guwahati,Telangana,8834.57
715,49478,2025-10-28,Delivered,Pune,Assam,3417.89
716,5213,2025-11-28,Cancelled,Kolkata,Telangana,10524.23
717,41585,2024-09-18,Delivered,Jaipur,Manipur,17479.03
718,20203,2025-04-24,Delivered,Bengaluru,Tamil Nadu,3059.46
719,35035,2024-03-21,Shipped,Guwahati,Delhi,4854.82
720,20581,2024-06-21,Delivered,Pune,Rajasthan,8135.72
721,27266,2025-07-03,Processing,Chennai,Rajasthan,6350.28
722,33711,2024-10-14,Cancelled,Hyderabad,Karnataka,14569.85
723,10622,2024-02-14,Delivered,Bengaluru,Karnataka,10592.74
724,42778,2025-06-04,Delivered,Pune,Maharashtra,8939.52
725,15171,2025-09-24,Delivered,Bengaluru,Karnataka,17860.24
726,32935,2025-11-24,Delivered,Hyderabad,West Bengal,30319.56
727,31922,2025-07-12,Delivered,Mumbai,Karnataka,6138.88
728,31754,2025-06-05,Delivered,Mumbai,Manipur,8383.12
729,9482,2024-10-20,Delivered,Chennai,Assam,12886.69
730,27050,2025-11-02,Shipped,Bengaluru,Delhi,1394.75
731,27368,2024-09-19,Delivered,Hyderabad,Assam,4647.02
732,45771,2025-01-08,Processing,Kolkata,Rajasthan,2309.7
733,13828,2025-08-10,Shipped,Kolkata,Tamil Nadu,7379.59
734,35611,2024-06-19,Delivered,Delhi,Delhi,8079.19
735,40467,2025-04-25,Delivered,Kolkata,West Bengal,13184.93
736,7791,2025-05-04,Processing,Chennai,Assam,24403.07
737,9687,2024-06-17,Delivered,Mumbai,Manipur,5892.45
738,35148,2025-12-09,Processing,Pune,West Bengal,4859.05
739,15870,2024-03-26,Delivered,Guwahati,Karnataka,15283.44
740,31093,2025-05-11,Delivered,Imphal,West Bengal,3027.42
741,626,2025-07-07,Delivered,Chennai,Maharashtra,9815.58
742,34150,2024-11-14,Delivered,Delhi,Delhi,8705.11
743,13948,2025-04-24,Shipped,Hyderabad,Delhi,8433.6
744,42056,2025-09-01,Delivered,Kolkata,West Bengal,1640.5
745,14499,2024-09-29,Delivered,Chennai,Rajasthan,1531.35
746,38169,2025-11-23,Delivered,Imphal,Manipur,11879.04
747,4023,2025-02-13,Delivered,Kolkata,Telangana,4975.55
748,20795,2024-09-11,Delivered,Jaipur,Delhi,8206.07
749,12508,2024-03-14,Delivered,Mumbai,Assam,2383.11
750,9513,2025-08-24,Delivered,Bengaluru,Rajasthan,2582.75
751,36322,2024-06-01,Delivered,Hyderabad,Manipur,6538.67
752,47720,2024-08-17,Delivered,Chennai,Telangana,12495.12
753,42767,2025-03-20,Shipped,Guwahati,Maharashtra,1878.97
754,43638,2024-03-29,Delivered,Chennai,Karnataka,2377.6
755,287,2024-02-18,Delivered,Pune,Rajasthan,9787.16
756,49345,2025-06-19,Delivered,Hyderabad,Manipur,4129.21
757,9957,2025-09-18,Delivered,Guwahati,Assam,9255.34
758,44222,2024-01-19,Delivered,Imphal,Manipur,6928.63
759,32523,2024-11-26,Delivered,Chennai,Rajasthan,3682.34
760,25306,2024-12-04,Delivered,Jaipur,Telangana,13708.84
761,14848,2025-09-07,Delivered,Mumbai,Maharashtra,6105.03
762,2657,2024-10-11,Delivered,Imphal,Assam,20281.54
763,48533,2025-11-04,Delivered,Pune,Karnataka,10248.94
764,35958,2024-07-01,Delivered,Pune,Delhi,11913.3
765,32230,2024-01-20,Delivered,Chennai,Assam,5618.4
766,30233,2025-02-24,Delivered,Chennai,West Bengal,10512.33
767,48399,2024-12-31,Delivered,Kolkata,Karnataka,2555.54
768,10518,2024-01-09,Cancelled,Imphal,Karnataka,14703.45
769,48684,2025-08-09,Delivered,Bengaluru,Delhi,538.81
770,10415,2024-07-30,Delivered,Mumbai,Delhi,2926.97
771,8281,2025-02-09,Cancelled,Jaipur,Delhi,9203.4
772,39809,2025-03-21,Shipped,Jaipur,Karnataka,4662.31
773,49850,2024-02-09,Shipped,Guwahati,West Bengal,9280.83
774,19445,2025-11-29,Delivered,Delhi,Rajasthan,9685.22
775,37984,2024-10-27,Delivered,Mumbai,Telangana,4832.59
776,21611,2024-06-25,Delivered,Mumbai,Maharashtra,415.13
777,42122,2025-10-14,Delivered,Kolkata,Rajasthan,12836.56
778,847,2025-07-18,Delivered,Pune,Rajasthan,7594.4
779,21725,2025-02-16,Delivered,Imphal,Manipur,12506.48
780,21902,2025-09-06,Delivered,Imphal,Rajasthan,2172.67
781,28042,2024-10-25,Delivered,Delhi,Karnataka,15393.26
782,48901,2025-04-08,Delivered,Imphal,Maharashtra,8801.16
783,43765,2025-12-11,Delivered,Delhi,Maharashtra,6673.75
784,27796,2024-05-17,Delivered,Delhi,West Bengal,7391.72
785,15297,2025-04-19,Delivered,Kolkata,West Bengal,4409.91
786,24503,2024-11-29,Processing,Hyderabad,Maharashtra,5142.48
787,12118,2025-05-11,Delivered,Delhi,Karnataka,9464.42
788,17616,2025-09-19,Delivered,Imphal,Tamil Nadu,23257.88
789,24159,2025-06-26,Shipped,Delhi,Karnataka,19006.58
790,45592,2025-07-02,Delivered,Imphal,Delhi,19986.9
791,44762,2025-07-15,Delivered,Pune,Assam,6662.45
792,30195,2024-07-16,Shipped,Jaipur,Tamil Nadu,8934.29
793,22257,2024-04-10,Shipped,Imphal,West Bengal,3508.75
794,305,2024-06-18,Delivered,Jaipur,Maharashtra,5456.4
795,41446,2025-07-21,Delivered,Pune,Maharashtra,5174.82
796,41671,2024-01-15,Delivered,Delhi,Tamil Nadu,15894.19
797,43794,2024-05-13,Delivered,Pune,Maharashtra,900.28
798,47295,2025-07-06,Delivered,Jaipur,Maharashtra,706.15
799,18625,2025-06-04,Delivered,Delhi,Assam,10240.95
800,23843,2024-04-26,Cancelled,Jaipur,Rajasthan,21052.13
801,16549,2025-03-31,Processing,Chennai,Maharashtra,8693.11
802,17343,2024-03-28,Delivered,Jaipur,Telangana,10297.99
803,37204,2025-11-04,Delivered,Mumbai,Assam,5043.58
804,38480,2025-02-04,Delivered,Jaipur,Tamil Nadu,2659.96
805,22096,2024-03-30,Delivered,Mumbai,Tamil Nadu,9399.98
