payment_id,order_id,payment_date,payment_method,payment_amount,payment_status,transaction_id
423,141939,2024-07-18,UPI,8003.18,Completed,TXN000000423
424,77599,2025-09-06,Debit Card,8189.51,Completed,TXN000000424
425,189721,2024-04-30,Net Banking,3631.35,Completed,TXN000000425
426,178727,2025-11-21,UPI,4234.03,Failed,TXN000000426
427,120733,2024-04-17,Net Banking,885.23,Completed,TXN000000427
428,185817,2024-09-07,Net Banking,9408.03,Completed,TXN000000428
429,186158,2024-09-25,UPI,5085.49,Pending,TXN000000429
430,194572,2025-01-26,Net Banking,8396.15,Failed,TXN000000430
431,160890,2025-08-27,Debit Card,15760.14,Completed,TXN000000431
432,89664,2025-07-25,Credit Card,5290.95,Pending,TXN000000432
433,910,2025-01-06,Credit Card,1377.95,Completed,TXN000000433
434,130973,2024-04-25,Debit Card,5844.42,Completed,TXN000000434
435,48630,2024-07-23,UPI,2534.52,Failed,TXN000000435
436,21839,2024-02-11,Credit Card,13735.03,Completed,TXN000000436
437,156081,2024-11-23,Net Banking,256.24,Completed,TXN000000437
438,116706,2025-05-05,UPI,9944.32,Completed,TXN000000438
439,183978,2025-10-26,Net Banking,8463.45,Completed,TXN000000439
440,111858,2024-09-01,Debit Card,16328.88,Completed,TXN000000440
441,54821,2024-03-10,UPI,8740.27,Completed,TXN000000441
442,100493,2025-04-28,UPI,10544.95,Completed,TXN000000442
443,23910,2025-02-24,COD,9131.34,Failed,TXN000000443
444,196908,2024-05-01,COD,10143.03,Completed,TXN000000444
445,32827,2024-04-18,Debit Card,4398.91,Completed,TXN000000445
446,64546,2024-04-30,Credit Card,5641.31,Completed,TXN000000446
447,105710,2024-12-30,UPI,4942.0,Completed,TXN000000447
448,173243,2024-12-09,UPI,19600.4,Completed,TXN000000448
449,108517,2024-04-06,Credit Card,7216.91,Completed,TXN000000449
450,18366,2024-07-01,Debit Card,11705.74,Completed,TXN000000450
451,134484,2024-12-24,UPI,4487.32,Completed,TXN000000451
452,350,2025-02-10,COD,10722.41,Failed,TXN000000452
453,199147,2025-11-14,UPI,12941.83,Completed,TXN000000453
454,20468,2025-05-09,Credit Card,6599.33,Completed,TXN000000454
455,94685,2025-04-28,Credit Card,8753.32,Completed,TXN000000455
456,188850,2024-08-27,Credit Card,2700.74,Completed,TXN000000456
457,154597,2025-12-08,Debit Card,20393.08,Pending,TXN000000457
458,79725,2025-04-21,Wallet,16193.63,Completed,TXN000000458
459,134357,2025-03-25,Debit Card,9117.33,Completed,TXN000000459
460,37274,2024-03-26,UPI,6586.85,Completed,TXN000000460
461,61231,2024-08-05,Credit Card,2814.97,Completed,TXN000000461
462,13065,2025-04-11,Net Banking,5299.69,Refunded,TXN000000462
463,174832,2025-08-12,Wallet,3750.99,Completed,TXN000000463
464,86818,2024-07-02,Net Banking,10715.74,Completed,TXN000000464
465,114367,2025-07-04,UPI,12700.69,Completed,TXN000000465
466,83814,2025-04-10,Wallet,769.36,Completed,TXN000000466
467,8795,2024-05-25,UPI,2148.3,Pending,TXN000000467
468,181692,2024-02-07,COD,7728.24,Completed,TXN000000468
469,185693,2024-03-03,Credit Card,5231.23,Completed,TXN000000469
470,104167,2024-01-17,COD,11648.55,Completed,TXN000000470
471,152340,2025-04-24,Debit Card,2160.98,Completed,TXN000000471
472,110976,2025-08-22,Net Banking,3649.01,Completed,TXN000000472
473,26128,2024-03-23,Credit Card,5294.82,Completed,TXN000000473
474,113319,2025-06-27,Credit Card,4512.01,Completed,TXN000000474
475,12588,2024-10-10,UPI,12686.19,Completed,TXN000000475
476,91433,2024-05-09,Debit Card,5588.27,Completed,TXN000000476
477,72138,2025-03-07,COD,2418.86,Completed,TXN000000477
478,143233,2024-02-04,UPI,752.03,Completed,TXN000000478
479,87051,2024-08-30,COD,4653.73,Failed,TXN000000479
480,51052,2025-01-27,COD,20738.61,Completed,TXN000000480
481,3127,2024-05-19,UPI,1958.51,Completed,TXN000000481
482,128669,2024-09-24,UPI,15262.72,Completed,TXN000000482
483,25626,2025-01-24,UPI,5593.9,Completed,TXN000000483
484,49812,2025-04-09,Debit Card,1583.13,Completed,TXN000000484
485,116300,2024-07-18,Wallet,4643.22,Completed,TXN000000485
486,189878,2024-03-25,UPI,12883.82,Completed,TXN000000486
487,187171,2024-04-01,Debit Card,2566.33,Completed,TXN000000487
488,72929,2024-12-08,COD,25523.61,Completed,TXN000000488
489,178599,2024-07-23,UPI,8959.09,Completed,TXN000000489
490,172688,2025-11-11,COD,10722.13,Completed,TXN000000490
491,125187,2025-03-17,UPI,4551.09,Failed,TXN000000491
492,163015,2025-12-16,UPI,12087.73,Completed,TXN000000492
493,81022,2024-01-18,Credit Card,2583.86,Completed,TXN000000493
494,118012,2024-06-17,Credit Card,3424.2,Completed,TXN000000494
495,188914,2025-11-05,Net Banking,3866.94,Completed,TXN000000495
496,33309,2025-12-01,UPI,5438.31,Completed,TXN000000496
497,193707,2025-12-22,Debit Card,14017.46,Refunded,TXN000000497
498,63333,2024-06-05,Debit Card,1565.14,Completed,TXN000000498
499,1536,2025-10-12,Wallet,6161.83,Completed,TXN000000499
500,180209,2024-05-27,UPI,4911.83,Completed,TXN000000500
501,63283,2024-07-07,UPI,27287.09,Completed,TXN000000501
502,151426,2024-12-07,Debit Card,3478.87,Completed,TXN000000502
503,164259,2025-04-26,Credit Card,420.99,Pending,TXN000000503
504,41541,2025-10-12,COD,6439.85,Completed,TXN000000504
505,139702,2025-07-06,Debit Card,17079.23,Completed,TXN000000505
506,52544,2025-02-04,Net Banking,2123.2,Completed,TXN000000506
507,96375,2025-12-13,COD,8638.03,Completed,TXN000000507
508,88071,2024-12-19,UPI,4264.58,Completed,TXN000000508
509,103993,2025-01-20,Wallet,8246.37,Completed,TXN000000509
510,119745,2024-04-05,Net Banking,10052.56,Completed,TXN000000510
511,7440,2025-07-10,Credit Card,8114.78,Completed,TXN000000511
512,40419,2024-01-29,Debit Card,6877.57,Completed,TXN000000512
513,60970,2025-08-10,Credit Card,716.87,Completed,TXN000000513
514,63877,2025-11-02,Credit Card,6828.84,Refunded,TXN000000514
515,88385,2024-06-29,UPI,6505.86,Completed,TXN000000515
516,170669,2025-07-23,Net Banking,3796.06,Completed,TXN000000516
517,170312,2025-05-15,Debit Card,6484.7,Completed,TXN000000517
518,10465,2025-11-17,UPI,6672.7,Completed,TXN000000518
519,151497,2024-02-21,UPI,3105.55,Completed,TXN000000519
520,89530,2025-12-04,UPI,6795.69,Failed,TXN000000520
521,88857,2025-02-26,Credit Card,22821.41,Completed,TXN000000521
522,63869,2024-03-30,Debit Card,2839.48,Completed,TXN000000522
523,76983,2024-12-16,Debit Card,4495.66,Completed,TXN000000523
524,126008,2025-07-12,Debit Card,16345.73,Pending,TXN000000524
525,88370,2025-07-23,Wallet,79.61,Completed,TXN000000525
526,56089,2024-02-13,Debit Card,3028.44,Pending,TXN000000526
527,58614,2025-05-06,COD,5033.31,Completed,TXN000000527
528,4393,2025-07-30,COD,10694.21,Failed,TXN000000528
529,78963,2024-10-30,Net Banking,11670.85,Completed,TXN000000529
530,8144,2024-09-16,Net Banking,1617.38,Completed,TXN000000530
531,69959,2024-02-28,Credit Card,10923.56,Failed,TXN000000531
532,79919,2024-06-17,UPI,12366.36,Completed,TXN000000532
533,100533,2024-03-20,UPI,4506.27,Completed,TXN000000533
534,186524,2024-08-05,Credit Card,7007.53,Completed,TXN000000534
535,146564,2024-04-14,Wallet,6048.91,Completed,TXN000000535
536,197494,2025-10-27,Wallet,6927.3,Completed,TXN000000536
537,65307,2024-07-14,Debit Card,9373.62,Completed,TXN000000537
538,132548,2025-11-10,UPI,12059.02,Completed,TXN000000538
539,95444,2024-06-21,Debit Card,249.42,Completed,TXN000000539
540,198689,2025-07-08,UPI,9792.35,Completed,TXN000000540
541,46846,2024-04-05,Net Banking,973.05,Completed,TXN000000541
542,173002,2025-01-17,Net Banking,3174.47,Completed,TXN000000542
543,88683,2024-02-03,UPI,5997.02,Completed,TXN000000543
544,155010,2025-04-22,UPI,13571.93,Completed,TXN000000544
545,184520,2024-03-26,Credit Card,2795.26,Completed,TXN000000545
546,183133,2025-03-06,Debit Card,12820.95,Completed,TXN000000546
547,166317,2025-10-24,UPI,3728.36,Completed,TXN000000547
548,7728,2024-08-11,Wallet,7002.27,Completed,TXN000000548
549,74110,2024-04-22,UPI,17139.57,Completed,TXN000000549
550,44910,2024-10-14,Wallet,5823.65,Completed,TXN000000550
551,52821,2025-09-20,Credit Card,4717.1,Completed,TXN000000551
552,158294,2024-07-21,Net Banking,1820.2,Completed,TXN000000552
553,192136,2024-06-07,Wallet,2405.84,Completed,TXN000000553
554,94669,2024-01-16,UPI,20021.97,Completed,TXN000000554
555,163677,2024-06-15,UPI,7627.74,Completed,TXN000000555
556,130398,2024-04-24,Net Banking,6310.59,Completed,TXN000000556
557,114437,2025-04-20,UPI,14265.72,Completed,TXN000000557
558,8523,2025-04-27,Wallet,122.21,Completed,TXN000000558
559,65168,2025-01-11,Debit Card,4218.69,Completed,TXN000000559
560,24264,2024-10-06,Net Banking,2481.78,Completed,TXN000000560
561,58689,2024-01-16,UPI,13124.75,Completed,TXN000000561
562,134310,2024-10-04,COD,11284.44,Failed,TXN000000562
563,152728,2025-05-27,Credit Card,6324.65,Completed,TXN000000563
564,14448,2025-06-26,COD,4505.5,Completed,TXN000000564
565,59285,2025-02-20,UPI,5513.65,Completed,TXN000000565
566,56439,2024-07-07,Debit Card,7154.08,Completed,TXN000000566
567,122260,2025-09-12,COD,2359.54,Completed,TXN000000567
568,29877,2025-08-12,Debit Card,2320.05,Completed,TXN000000568
569,138576,2024-10-15,Wallet,9153.72,Completed,TXN000000569
570,117596,2024-05-05,UPI,27445.05,Completed,TXN000000570
571,115053,2025-12-30,Debit Card,11412.72,Completed,TXN000000571
572,147626,2024-01-19,Net Banking,5905.86,Completed,TXN000000572
573,120754,2024-07-05,COD,4074.64,Pending,TXN000000573
574,52578,2024-08-26,Debit Card,767.7,Completed,TXN000000574
575,120827,2024-04-19,UPI,3589.59,Completed,TXN000000575
576,44082,2024-02-01,Wallet,7025.5,Completed,TXN000000576
577,67583,2024-05-09,Debit Card,6394.32,Completed,TXN000000577
578,6684,2024-01-01,UPI,10661.77,Completed,TXN000000578
579,68082,2025-02-08,Wallet,67.18,Completed,TXN000000579
580,115926,2025-03-11,Net Banking,1511.71,Completed,TXN000000580
581,112878,2025-01-05,Debit Card,1510.89,Completed,TXN000000581
582,198535,2025-08-21,COD,9042.24,Refunded,TXN000000582
583,54468,2025-01-08,Credit Card,3915.54,Completed,TXN000000583
584,67158,2025-07-31,Net Banking,10476.31,Pending,TXN000000584
585,94993,2025-10-04,Debit Card,748.15,Completed,TXN000000585
586,199385,2024-10-14,Debit Card,7740.41,Completed,TXN000000586
587,109521,2024-11-21,UPI,2523.0,Completed,TXN000000587
588,19118,2024-03-20,UPI,8323.41,Completed,TXN000000588
589,64829,2025-11-20,UPI,2008.34,Completed,TXN000000589
590,85409,2025-11-13,COD,5855.0,Completed,TXN000000590
591,120736,2024-01-05,Credit Card,1973.57,Completed,TXN000000591
592,32315,2024-01-16,Credit Card,6270.61,Completed,TXN000000592
593,89275,2025-03-18,Credit Card,13152.31,Completed,TXN000000593
594,128690,2024-02-14,Credit Card,7830.48,Completed,TXN000000594
595,49165,2025-11-24,Net Banking,9181.68,Completed,TXN000000595
596,89691,2025-05-06,UPI,13905.9,Completed,TXN000000596
597,98382,2025-02-12,Net Banking,3933.61,Pending,TXN000000597
598,161,2024-06-05,UPI,2496.57,Completed,TXN000000598
599,43404,2024-12-05,Credit Card,9637.36,Completed,TXN000000599
600,98918,2025-03-12,Net Banking,7864.15,Completed,TXN000000600
601,143520,2024-11-09,Credit Card,4036.58,Failed,TXN000000601
602,80033,2025-08-20,UPI,813.18,Completed,TXN000000602
603,196499,2025-04-05,Wallet,423.1,Completed,TXN000000603
604,10698,2024-04-06,Debit Card,14619.69,Refunded,TXN000000604
605,63792,2025-08-10,Debit Card,1690.04,Completed,TXN000000605
606,160726,2025-07-02,Debit Card,8871.45,Completed,TXN000000606
607,49655,2025-03-29,Wallet,4438.94,Completed,TXN000000607
608,44760,2025-09-07,UPI,14899.13,Completed,TXN000000608
609,1326,2025-07-28,Credit Card,7986.14,Completed,TXN000000609
610,114094,2025-09-04,COD,10015.13,Completed,TXN000000610
611,197174,2024-10-14,Debit Card,14311.98,Completed,TXN000000611
612,91815,2024-05-18,UPI,4411.44,Completed,TXN000000612
613,111597,2024-09-17,Wallet,6672.98,Completed,TXN000000613
614,174773,2025-08-31,Wallet,4324.73,Completed,TXN000000614
615,108659,2024-08-20,Credit Card,10297.24,Completed,TXN000000615
616,169581,2025-12-12,Credit Card,16499.75,Completed,TXN000000616
617,112002,2025-06-21,Debit Card,14350.35,Completed,TXN000000617
618,109220,2025-08-12,Wallet,11733.05,Completed,TXN000000618
619,17993,2025-07-04,UPI,28575.84,Pending,TXN000000619
620,139983,2025-04-30,Debit Card,4272.64,Completed,TXN000000620
621,59546,2024-08-15,Debit Card,6063.68,Completed,TXN000000621
622,32554,2025-05-05,Credit Card,5877.45,Failed,TXN000000622
623,191156,2024-06-29,Debit Card,11688.7,Completed,TXN000000623
624,166872,2024-08-30,Debit Card,13823.31,Completed,TXN000000624
625,90767,2025-08-21,Wallet,17242.3,Pending,TXN000000625
626,162472,2024-04-28,UPI,8816.05,Completed,TXN000000626
627,157264,2025-06-08,Wallet,5174.67,Pending,TXN000000627
628,158395,2024-06-01,Credit Card,1316.39,Completed,TXN000000628
629,95300,2025-05-04,Debit Card,13865.66,Completed,TXN000000629
630,194797,2024-07-27,Credit Card,1239.13,Completed,TXN000000630
631,57161,2024-09-06,Net Banking,7475.53,Completed,TXN000000631
632,157008,2025-06-08,UPI,5846.48,Completed,TXN000000632
633,16610,2025-07-11,Debit Card,5015.78,Completed,TXN000000633
634,138152,2024-10-09,COD,4866.77,Completed,TXN000000634
635,189102,2024-09-29,Credit Card,22045.96,Completed,TXN000000635
636,51912,2025-06-14,COD,10156.5,Failed,TXN000000636
637,39200,2024-04-03,UPI,12379.07,Completed,TXN000000637
638,99679,2025-04-01,Credit Card,16058.85,Refunded,TXN000000638
639,132218,2025-03-14,Net Banking,4165.25,Completed,TXN000000639
640,52076,2025-05-27,UPI,20968.22,Completed,TXN000000640
641,97448,2025-02-03,Debit Card,7720.5,Completed,TXN000000641
642,14305,2024-07-19,UPI,5260.51,Completed,TXN000000642
643,65454,2025-07-18,Credit Card,3342.51,Completed,TXN000000643
644,21461,2024-11-02,UPI,7539.41,Completed,TXN000000644
645,22585,2025-07-29,Net Banking,1976.1,Completed,TXN000000645
646,154691,2025-04-17,COD,8186.23,Completed,TXN000000646
647,42323,2025-11-07,Net Banking,4308.82,Completed,TXN000000647
648,166006,2025-08-22,UPI,7071.75,Completed,TXN000000648
649,77249,2024-10-30,Wallet,10032.82,Completed,TXN000000649
650,107112,2024-12-23,Credit Card,4338.24,Refunded,TXN000000650
651,159580,2025-02-02,Wallet,7945.65,Completed,TXN000000651
652,14091,2024-05-31,Debit Card,14042.76,Completed,TXN000000652
653,171348,2024-12-29,UPI,15098.59,Completed,TXN000000653
654,35556,2024-04-23,Credit Card,1554.44,Completed,TXN000000654
655,19128,2024-09-25,UPI,2376.17,Completed,TXN000000655
656,193774,2024-12-21,Credit Card,4537.88,Completed,TXN000000656
657,65590,2025-11-09,COD,2003.94,Completed,TXN000000657
658,127371,2025-12-11,COD,12709.55,Completed,TXN000000658
659,195137,2024-02-21,Net Banking,12638.2,Completed,TXN000000659
660,150996,2024-12-29,UPI,12024.17,Completed,TXN000000660
661,77290,2024-10-11,Net Banking,1025.04,Completed,TXN000000661
662,21402,2024-06-29,Net Banking,18690.63,Failed,TXN000000662
663,18698,2025-02-08,Net Banking,5533.59,Completed,TXN000000663
664,41690,2025-02-08,Debit Card,12451.19,Completed,TXN000000664
665,57007,2025-10-28,Debit Card,20653.52,Completed,TXN000000665
666,76324,2024-04-28,COD,1710.37,Completed,TXN000000666
667,197028,2024-12-24,Wallet,4713.08,Completed,TXN000000667
668,173595,2024-06-22,UPI,6755.85,Pending,TXN000000668
669,45611,2024-12-12,UPI,6176.71,Completed,TXN000000669
670,68820,2024-09-15,UPI,5699.15,Completed,TXN000000670
671,18356,2024-12-09,Debit Card,8595.69,Completed,TXN000000671
672,88819,2024-05-19,UPI,22146.17,Refunded,TXN000000672
673,152940,2024-09-18,Net Banking,662.99,Failed,TXN000000673
674,166463,2025-09-17,COD,457.38,Completed,TXN000000674
675,18203,2025-01-03,Net Banking,14012.34,Completed,TXN000000675
676,31501,2025-12-03,Credit Card,5698.53,Completed,TXN000000676
677,162245,2024-06-20,Credit Card,9850.33,Completed,TXN000000677
678,3550,2025-07-22,Credit Card,4139.59,Completed,TXN000000678
679,62555,2025-04-06,Net Banking,23345.01,Completed,TXN000000679
680,82114,2025-02-04,Debit Card,12734.46,Completed,TXN000000680
681,92727,2025-07-24,UPI,7504.07,Completed,TXN000000681
682,197381,2024-03-12,Debit Card,790.74,Completed,TXN000000682
683,52931,2025-10-31,Credit Card,7491.1,Completed,TXN000000683
684,79450,2025-07-05,UPI,3160.23,Completed,TXN000000684
685,74799,2024-07-17,COD,14104.47,Completed,TXN000000685
686,50296,2025-06-07,COD,3481.55,Completed,TXN000000686
687,2165,2025-08-15,Debit Card,4615.16,Completed,TXN000000687
688,14958,2025-06-03,UPI,7289.55,Completed,TXN000000688
689,191053,2024-07-09,Credit Card,11475.76,Failed,TXN000000689
690,134104,2025-08-07,Net Banking,9167.88,Completed,TXN000000690
691,106611,2024-06-03,Wallet,10924.34,Completed,TXN000000691
692,82381,2024-02-15,Debit Card,3462.12,Completed,TXN000000692
693,136101,2024-10-03,UPI,9771.54,Completed,TXN000000693
694,9917,2025-12-13,UPI,1410.1,Failed,TXN000000694
695,174342,2025-10-24,UPI,3594.05,Completed,TXN000000695
696,143957,2024-10-28,UPI,8188.97,Completed,TXN000000696
697,176457,2024-03-16,COD,7394.06,Completed,TXN000000697
698,99303,2024-10-14,UPI,10371.21,Completed,TXN000000698
699,167095,2025-04-26,Net Banking,9072.22,Completed,TXN000000699
700,143149,2024-09-16,UPI,4159.86,Completed,TXN000000700
701,129444,2025-01-19,UPI,4792.39,Failed,TXN000000701
702,73244,2025-08-24,UPI,11113.6,Completed,TXN000000702
703,69398,2025-12-20,Debit Card,7188.52,Completed,TXN000000703
704,68478,2024-08-17,Debit Card,2712.78,Completed,TXN000000704
705,33660,2024-04-20,Credit Card,6092.93,Completed,TXN000000705
706,106880,2024-09-30,COD,14235.02,Completed,TXN000000706
707,32689,2024-05-23,Wallet,14241.39,Completed,TXN000000707
708,147882,2024-11-16,Wallet,3558.15,Completed,TXN000000708
709,55530,2025-05-05,Credit Card,4082.23,Completed,TXN000000709
710,11858,2024-11-29,Debit Card,19111.65,Completed,TXN000000710
711,69016,2025-06-02,Net Banking,19151.41,Completed,TXN000000711
712,167517,2024-04-16,Net Banking,14386.91,Completed,TXN000000712
713,106619,2025-12-22,UPI,14202.85,Completed,TXN000000713
714,198999,2024-01-02,Wallet,1155.37,Completed,TXN000000714
715,104530,2025-10-01,Credit Card,1238.64,Completed,TXN000000715
716,23282,2024-01-07,UPI,28255.67,Completed,TXN000000716
717,199710,2025-06-08,Debit Card,4347.13,Completed,TXN000000717
718,31514,2025-07-14,Net Banking,9257.65,Completed,TXN000000718
719,153107,2025-12-09,Wallet,3637.94,Completed,TXN000000719
720,90879,2025-02-02,Wallet,13850.77,Completed,TXN000000720
721,144801,2024-06-13,Debit Card,5277.89,Completed,TXN000000721
722,18559,2025-08-23,UPI,10347.06,Completed,TXN000000722
723,82274,2025-09-20,Debit Card,10680.76,Completed,TXN000000723
724,167396,2024-12-10,Debit Card,9638.27,Completed,TXN000000724
725,189798,2024-03-10,Debit Card,9316.32,Completed,TXN000000725
726,131070,2025-02-25,Debit Card,5004.11,Failed,TXN000000726
727,106757,2025-10-01,Credit Card,6386.11,Completed,TXN000000727
728,22956,2024-05-15,UPI,11149.69,Completed,TXN000000728
729,4533,2025-11-08,UPI,2064.85,Completed,TXN000000729
730,182601,2025-02-02,Credit Card,10061.3,Completed,TXN000000730
731,74672,2024-08-29,UPI,5457.61,Completed,TXN000000731
732,80625,2025-07-11,Credit Card,8907.9,Completed,TXN000000732
733,73683,2025-04-29,UPI,613.36,Completed,TXN000000733
734,191148,2025-10-06,Wallet,10179.33,Completed,TXN000000734
735,64665,2024-04-08,Credit Card,12630.59,Completed,TXN000000735
736,101856,2025-05-14,COD,4002.6,Completed,TXN000000736
737,154805,2024-01-23,UPI,2031.14,Completed,TXN000000737
738,121203,2025-12-02,Credit Card,11595.97,Completed,TXN000000738
739,140484,2024-05-17,Credit Card,17449.11,Completed,TXN000000739
740,136663,2024-08-14,Debit Card,8716.52,Completed,TXN000000740
741,58439,2024-02-15,Net Banking,14347.02,Completed,TXN000000741
742,93868,2024-03-28,Credit Card,2999.52,Completed,TXN000000742
743,67600,2024-07-23,UPI,23466.16,Completed,TXN000000743
744,92608,2024-05-20,Net Banking,14750.79,Completed,TXN000000744
745,148345,2024-07-20,Debit Card,8453.34,Completed,TXN000000745
