seller_id,seller_name,city,state,seller_rating,join_date
441,Seller_00441,Guwahati,Manipur,3.53,2022-03-21
442,Seller_00442,Guwahati,Maharashtra,4.89,2020-01-23
443,Seller_00443,Imphal,Maharashtra,3.6,2021-05-24
444,Seller_00444,Kolkata,Karnataka,4.23,2024-01-12
445,Seller_00445,Imphal,West Bengal,5.0,2025-02-07
446,Seller_00446,Guwahati,Manipur,4.45,2024-08-31
447,Seller_00447,Imphal,Rajasthan,4.28,2022-09-06
448,Seller_00448,Delhi,Karnataka,4.78,2025-10-03
449,Seller_00449,Chennai,Delhi,3.95,2024-12-13
450,Seller_00450,Mumbai,Delhi,4.36,2024-05-01
451,Seller_00451,Hyderabad,Delhi,3.65,2022-02-02
452,Seller_00452,Bengaluru,Delhi,4.12,2025-07-31
453,Seller_00453,Delhi,Manipur,4.11,2025-07-08
454,Seller_00454,Imphal,Delhi,4.03,2024-06-14
455,Seller_00455,Imphal,Maharashtra,4.02,2023-01-25
456,Seller_00456,Bengaluru,Delhi,4.24,2025-11-09
457,Seller_00457,Chennai,Delhi,3.49,2025-02-04
458,Seller_00458,Delhi,Telangana,3.92,2020-02-05
459,Seller_00459,Chennai,Telangana,4.4,2020-03-12
460,Seller_00460,Delhi,Rajasthan,3.4,2021-01-23
461,Seller_00461,Mumbai,Assam,4.62,2024-04-30
462,Seller_00462,Delhi,Tamil Nadu,3.97,2020-02-18
463,Seller_00463,Delhi,Rajasthan,3.35,2022-05-06
464,Seller_00464,Kolkata,Tamil Nadu,4.7,2025-02-03
465,Seller_00465,Jaipur,Telangana,3.45,2022-03-17
466,Seller_00466,Kolkata,Rajasthan,4.44,2025-01-31
467,Seller_00467,Hyderabad,Tamil Nadu,3.56,2021-04-16
468,Seller_00468,Chennai,Karnataka,4.61,2020-09-25
469,Seller_00469,Guwahati,Rajasthan,4.73,2021-04-10
470,Seller_00470,Chennai,Tamil Nadu,3.47,2025-08-30
471,Seller_00471,Mumbai,Delhi,4.46,2025-12-05
472,Seller_00472,Jaipur,Tamil Nadu,3.6,2024-07-24
473,Seller_00473,Bengaluru,Telangana,4.08,2025-09-07
474,Seller_00474,Jaipur,Delhi,3.75,2022-06-15
475,Seller_00475,Jaipur,Rajasthan,3.76,2020-11-17
476,Seller_00476,Kolkata,Manipur,4.07,2025-11-30
477,Seller_00477,Jaipur,West Bengal,3.21,2022-09-30
478,Seller_00478,Jaipur,Tamil Nadu,3.5,2022-10-29
479,Seller_00479,Chennai,West Bengal,4.0,2025-09-08
480,Seller_00480,Hyderabad,West Bengal,4.38,2023-03-26
481,Seller_00481,Imphal,Telangana,3.84,2025-10-22
482,Seller_00482,Mumbai,Maharashtra,3.44,2020-08-31
483,Seller_00483,Kolkata,West Bengal,3.42,2023-11-20
484,Seller_00484,Jaipur,Manipur,3.81,2021-10-08
485,Seller_00485,Bengaluru,Karnataka,4.07,2020-06-30
486,Seller_00486,Guwahati,Assam,3.83,2023-03-29
487,Seller_00487,Hyderabad,Delhi,4.5,2023-04-26
488,Seller_00488,Mumbai,Telangana,4.29,2023-12-06
489,Seller_00489,Jaipur,Assam,3.52,2021-05-16
490,Seller_00490,Pune,Manipur,3.5,2025-09-27
491,Seller_00491,Guwahati,West Bengal,4.2,2021-02-14
492,Seller_00492,Jaipur,West Bengal,3.86,2021-05-02
493,Seller_00493,Mumbai,Maharashtra,4.03,2025-09-17
494,Seller_00494,Hyderabad,Manipur,4.17,2021-01-13
495,Seller_00495,Jaipur,Karnataka,4.17,2021-04-07
496,Seller_00496,Kolkata,Telangana,4.32,2023-12-26
497,Seller_00497,Delhi,Manipur,4.68,2025-10-18
498,Seller_00498,Hyderabad,Telangana,3.95,2020-03-22
499,Seller_00499,Chennai,Tamil Nadu,4.33,2024-02-20
500,Seller_00500,Pune,Rajasthan,3.68,2024-07-21
501,Seller_00501,Imphal,Karnataka,4.59,2020-04-19
502,Seller_00502,Mumbai,West Bengal,4.93,2021-07-26
503,Seller_00503,Imphal,Rajasthan,4.19,2021-11-21
504,Seller_00504,Delhi,Manipur,4.6,2023-05-05
505,Seller_00505,Hyderabad,Telangana,4.15,2024-01-08
506,Seller_00506,Imphal,Maharashtra,5.0,2023-07-22
507,Seller_00507,Bengaluru,Tamil Nadu,3.7,2020-07-09
508,Seller_00508,Pune,Delhi,3.99,2021-03-04
509,Seller_00509,Kolkata,Rajasthan,3.73,2021-01-28
510,Seller_00510,Delhi,West Bengal,3.05,2021-02-27
511,Seller_00511,Bengaluru,Manipur,3.51,2020-01-19
512,Seller_00512,Guwahati,Telangana,3.57,2020-09-25
513,Seller_00513,Delhi,Delhi,3.91,2025-11-30
514,Seller_00514,Hyderabad,West Bengal,4.27,2024-03-04
515,Seller_00515,Hyderabad,Assam,4.24,2020-04-15
516,Seller_00516,Kolkata,West Bengal,4.09,2020-02-23
517,Seller_00517,Mumbai,West Bengal,4.68,2020-05-21
518,Seller_00518,Delhi,Tamil Nadu,4.31,2022-01-17
519,Seller_00519,Pune,Maharashtra,4.42,2024-04-24
520,Seller_00520,Jaipur,Maharashtra,3.55,2025-07-22
521,Seller_00521,Hyderabad,Assam,3.37,2023-07-24
522,Seller_00522,Imphal,Tamil Nadu,3.27,2023-09-18
523,Seller_00523,Delhi,Manipur,3.73,2020-01-24
524,Seller_00524,Jaipur,Assam,4.9,2020-04-17
525,Seller_00525,Kolkata,Telangana,5.0,2022-01-23
526,Seller_00526,Hyderabad,Maharashtra,4.59,2022-02-13
527,Seller_00527,Delhi,Karnataka,3.89,2024-06-22
528,Seller_00528,Hyderabad,Maharashtra,4.37,2020-07-08
529,Seller_00529,Bengaluru,Tamil Nadu,3.94,2021-03-26
530,Seller_00530,Hyderabad,Tamil Nadu,4.03,2025-12-06
531,Seller_00531,Guwahati,Telangana,4.65,2022-04-27
532,Seller_00532,Pune,Delhi,4.32,2022-11-22
533,Seller_00533,Mumbai,Karnataka,4.75,2021-01-07
534,Seller_00534,Bengaluru,Tamil Nadu,3.18,2022-02-18
535,Seller_00535,Guwahati,Assam,3.75,2024-12-21
536,Seller_00536,Imphal,Telangana,3.88,2023-12-16
537,Seller_00537,Bengaluru,Tamil Nadu,3.12,2022-03-26
538,Seller_00538,Imphal,Telangana,3.72,2020-09-14
539,Seller_00539,Kolkata,Karnataka,4.33,2025-05-25
540,Seller_00540,Jaipur,Telangana,4.2,2020-10-28
541,Seller_00541,Bengaluru,Delhi,3.41,2023-04-16
542,Seller_00542,Bengaluru,Karnataka,5.0,2025-01-07
543,Seller_00543,Imphal,Rajasthan,4.12,2020-02-04
544,Seller_00544,Imphal,West Bengal,3.73,2020-08-12
545,Seller_00545,Chennai,Maharashtra,4.72,2023-11-12
546,Seller_00546,Kolkata,Maharashtra,4.21,2022-02-24
547,Seller_00547,Delhi,Delhi,3.74,2023-03-31
548,Seller_00548,Hyderabad,Delhi,4.47,2024-06-03
549,Seller_00549,Mumbai,Delhi,4.89,2022-04-24
550,Seller_00550,Imphal,Assam,4.49,2023-02-09
551,Seller_00551,Chennai,Telangana,3.81,2024-07-14
552,Seller_00552,Guwahati,Telangana,3.47,2020-01-15
553,Seller_00553,Imphal,West Bengal,3.85,2022-06-04
554,Seller_00554,Pune,Telangana,5.0,2024-04-06
555,Seller_00555,Mumbai,Tamil Nadu,4.14,2023-01-06
556,Seller_00556,Jaipur,Karnataka,3.96,2023-04-26
557,Seller_00557,Chennai,Karnataka,4.41,2025-07-25
558,Seller_00558,Mumbai,Rajasthan,4.29,2021-03-15
559,Seller_00559,Pune,Maharashtra,3.98,2023-10-29
560,Seller_00560,Guwahati,Tamil Nadu,3.89,2023-07-02
561,Seller_00561,Mumbai,Tamil Nadu,4.15,2024-11-24
562,Seller_00562,Kolkata,Maharashtra,4.59,2020-07-22
563,Seller_00563,Hyderabad,Tamil Nadu,3.98,2020-12-22
564,Seller_00564,Pune,Tamil Nadu,4.35,2021-01-10
565,Seller_00565,Guwahati,Assam,3.99,2021-04-30
566,Seller_00566,Delhi,Assam,4.68,2025-05-31
567,Seller_00567,Guwahati,Rajasthan,3.68,2024-11-24
568,Seller_00568,Guwahati,Delhi,4.12,2024-06-03
569,Seller_00569,Pune,West Bengal,4.11,2021-06-01
570,Seller_00570,Bengaluru,West Bengal,4.13,2025-07-08
571,Seller_00571,Imphal,Manipur,4.09,2021-09-23
572,Seller_00572,Chennai,Assam,3.76,2021-01-16
573,Seller_00573,Kolkata,Tamil Nadu,4.09,2020-11-29
574,Seller_00574,Chennai,Maharashtra,4.4,2021-09-06
575,Seller_00575,Mumbai,West Bengal,4.75,2025-08-03
576,Seller_00576,Hyderabad,Tamil Nadu,4.17,2021-06-05
577,Seller_00577,Hyderabad,Tamil Nadu,3.73,2022-12-31
578,Seller_00578,Imphal,Manipur,4.63,2024-02-03
579,Seller_00579,Pune,Manipur,3.63,2022-06-29
580,Seller_00580,Mumbai,Karnataka,4.41,2022-10-11
581,Seller_00581,Kolkata,West Bengal,4.57,2025-05-11
582,Seller_00582,Delhi,Manipur,4.36,2024-11-16
583,Seller_00583,Chennai,West Bengal,4.02,2024-01-08
584,Seller_00584,Kolkata,Telangana,3.93,2020-01-06
585,Seller_00585,Chennai,Rajasthan,4.63,2021-02-23
586,Seller_00586,Bengaluru,Manipur,3.92,2022-05-31
587,Seller_00587,Hyderabad,Maharashtra,3.53,2021-08-11
588,Seller_00588,Imphal,Rajasthan,3.9,2023-01-04
589,Seller_00589,Imphal,Assam,3.61,2024-05-10
590,Seller_00590,Guwahati,Maharashtra,4.19,2023-10-23
591,Seller_00591,Pune,Telangana,4.2,2024-10-05
592,Seller_00592,Pune,Maharashtra,4.02,2022-11-29
593,Seller_00593,Hyderabad,Karnataka,4.18,2025-01-22
594,Seller_00594,Pune,Manipur,4.17,2021-02-06
595,Seller_00595,Hyderabad,West Bengal,4.86,2020-09-24
596,Seller_00596,Hyderabad,Tamil Nadu,3.71,2020-01-06
597,Seller_00597,Guwahati,Karnataka,4.43,2021-09-16
598,Seller_00598,Mumbai,Manipur,4.13,2022-03-15
599,Seller_00599,Bengaluru,Karnataka,4.09,2021-04-30
600,Seller_00600,Bengaluru,West Bengal,3.75,2025-09-06
601,Seller_00601,Imphal,Assam,3.7,2022-04-11
602,Seller_00602,Pune,Tamil Nadu,4.23,2023-05-14
603,Seller_00603,Bengaluru,Manipur,4.13,2021-07-10
604,Seller_00604,Pune,Rajasthan,3.8,2021-04-10
605,Seller_00605,Pune,Karnataka,3.86,2020-11-23
606,Seller_00606,Jaipur,Tamil Nadu,4.13,2024-07-16
607,Seller_00607,Guwahati,Rajasthan,4.86,2023-03-27
608,Seller_00608,Jaipur,Assam,3.75,2021-06-11
609,Seller_00609,Delhi,Rajasthan,3.26,2024-06-30
610,Seller_00610,Pune,Tamil Nadu,4.01,2023-06-13
611,Seller_00611,Jaipur,Assam,4.21,2020-08-16
612,Seller_00612,Pune,Telangana,3.83,2022-12-26
613,Seller_00613,Jaipur,Telangana,4.03,2020-01-11
614,Seller_00614,Jaipur,Manipur,3.86,2023-03-13
615,Seller_00615,Mumbai,Delhi,4.28,2021-12-02
616,Seller_00616,Kolkata,Tamil Nadu,4.31,2022-06-21
617,Seller_00617,Chennai,Tamil Nadu,4.88,2021-12-09
618,Seller_00618,Delhi,Delhi,3.95,2025-03-25
619,Seller_00619,Delhi,Assam,4.37,2024-06-11
620,Seller_00620,Bengaluru,West Bengal,3.63,2024-02-11
621,Seller_00621,Guwahati,Tamil Nadu,4.21,2023-08-03
622,Seller_00622,Delhi,Manipur,4.1,2025-05-20
623,Seller_00623,Kolkata,West Bengal,4.13,2025-02-14
624,Seller_00624,Mumbai,Telangana,2.79,2025-06-16
625,Seller_00625,Chennai,Tamil Nadu,3.96,2022-11-13
626,Seller_00626,Delhi,Delhi,3.49,2024-12-15
627,Seller_00627,Imphal,Karnataka,4.95,2024-09-13
628,Seller_00628,Bengaluru,Maharashtra,5.0,2025-07-31
629,Seller_00629,Guwahati,Karnataka,3.88,2025-10-09
630,Seller_00630,Chennai,Telangana,3.6,2024-04-01
631,Seller_00631,Guwahati,Karnataka,3.79,2023-01-10
632,Seller_00632,Imphal,Karnataka,3.89,2022-10-18
633,Seller_00633,Mumbai,Assam,4.13,2020-12-22
634,Seller_00634,Chennai,Karnataka,4.56,2024-03-04
635,Seller_00635,Delhi,West Bengal,3.24,2020-07-17
636,Seller_00636,Chennai,Rajasthan,4.18,2022-05-13
637,Seller_00637,Pune,Delhi,3.47,2020-10-19
638,Seller_00638,Hyderabad,Telangana,3.58,2021-11-05
639,Seller_00639,Pune,Rajasthan,3.36,2025-09-13
640,Seller_00640,Chennai,Manipur,3.38,2024-02-22
641,Seller_00641,Hyderabad,Rajasthan,3.0,2022-04-27
642,Seller_00642,Guwahati,Telangana,4.4,2021-05-23
643,Seller_00643,Chennai,Karnataka,3.84,2023-06-01
644,Seller_00644,Guwahati,Telangana,3.14,2023-10-10
645,Seller_00645,Chennai,Maharashtra,3.72,2020-11-06
646,Seller_00646,Guwahati,Karnataka,4.14,2020-07-24
647,Seller_00647,Chennai,Maharashtra,4.21,2023-12-08
648,Seller_00648,Bengaluru,Manipur,4.06,2025-12-26
649,Seller_00649,Delhi,Maharashtra,4.26,2024-03-30
650,Seller_00650,Bengaluru,Rajasthan,4.05,2021-03-25
651,Seller_00651,Delhi,Tamil Nadu,4.11,2023-11-23
652,Seller_00652,Mumbai,Tamil Nadu,3.63,2020-10-16
653,Seller_00653,Chennai,Rajasthan,4.15,2020-09-03
654,Seller_00654,Hyderabad,Rajasthan,4.3,2025-08-12
655,Seller_00655,Bengaluru,West Bengal,4.57,2021-11-23
656,Seller_00656,Pune,Manipur,3.44,2024-09-05
657,Seller_00657,Imphal,Manipur,3.18,2020-02-07
658,Seller_00658,Chennai,Rajasthan,3.79,2021-06-07
659,Seller_00659,Jaipur,West Bengal,4.1,2020-01-27
660,Seller_00660,Hyderabad,West Bengal,3.76,2021-03-20
661,Seller_00661,Kolkata,Rajasthan,3.67,2022-12-23
662,Seller_00662,Chennai,West Bengal,4.15,2022-04-07
663,Seller_00663,Mumbai,Karnataka,4.49,2021-01-10
664,Seller_00664,Delhi,Assam,5.0,2024-08-30
665,Seller_00665,Jaipur,Delhi,4.51,2021-04-08
666,Seller_00666,Imphal,Maharashtra,4.65,2021-09-28
667,Seller_00667,Kolkata,Delhi,4.44,2021-06-18
668,Seller_00668,Chennai,Telangana,4.25,2023-03-17
669,Seller_00669,Delhi,Assam,4.03,2022-01-28
670,Seller_00670,Guwahati,Tamil Nadu,4.55,2023-08-22
671,Seller_00671,Imphal,West Bengal,4.13,2021-09-10
672,Seller_00672,Delhi,Rajasthan,4.4,2021-12-09
673,Seller_00673,Mumbai,West Bengal,3.6,2021-11-12
674,Seller_00674,Pune,Telangana,4.19,2025-05-15
675,Seller_00675,Delhi,Telangana,4.02,2020-05-02
676,Seller_00676,Kolkata,Maharashtra,4.7,2023-07-25
677,Seller_00677,Chennai,Tamil Nadu,3.42,2021-08-11
678,Seller_00678,Jaipur,Assam,4.8,2024-01-18
679,Seller_00679,Mumbai,Telangana,3.72,2023-09-29
680,Seller_00680,Delhi,Tamil Nadu,4.93,2020-11-16
681,Seller_00681,Kolkata,Maharashtra,4.78,2021-11-06
682,Seller_00682,Pune,Telangana,4.36,2025-03-13
683,Seller_00683,Imphal,Karnataka,3.22,2023-02-21
684,Seller_00684,Kolkata,Karnataka,4.12,2021-04-11
685,Seller_00685,Mumbai,West Bengal,4.69,2020-11-05
686,Seller_00686,Mumbai,Rajasthan,3.35,2023-07-12
687,Seller_00687,Pune,Tamil Nadu,3.7,2021-03-20
688,Seller_00688,Pune,West Bengal,4.27,2022-03-31
689,Seller_00689,Imphal,West Bengal,4.2,2021-08-21
690,Seller_00690,Guwahati,Tamil Nadu,4.19,2022-06-20
691,Seller_00691,Chennai,Maharashtra,4.48,2025-04-23
692,Seller_00692,Bengaluru,Assam,3.95,2022-01-14
693,Seller_00693,Jaipur,Tamil Nadu,4.57,2024-04-18
694,Seller_00694,Bengaluru,Maharashtra,4.22,2025-10-24
695,Seller_00695,Pune,Manipur,4.05,2025-12-24
696,Seller_00696,Kolkata,Rajasthan,4.03,2023-05-20
697,Seller_00697,Jaipur,Karnataka,4.84,2023-08-23
698,Seller_00698,Pune,Karnataka,4.39,2021-01-21
699,Seller_00699,Mumbai,Maharashtra,3.52,2025-07-31
700,Seller_00700,Chennai,Rajasthan,4.0,2025-02-01
701,Seller_00701,Guwahati,Rajasthan,4.55,2025-04-29
702,Seller_00702,Jaipur,West Bengal,4.12,2023-08-26
703,Seller_00703,Mumbai,Rajasthan,4.23,2023-07-26
704,Seller_00704,Guwahati,Karnataka,4.06,2023-04-04
705,Seller_00705,Guwahati,Delhi,4.31,2021-09-10
706,Seller_00706,Jaipur,Tamil Nadu,3.33,2020-10-02
707,Seller_00707,Mumbai,Karnataka,5.0,2020-11-10
708,Seller_00708,Mumbai,Rajasthan,4.56,2022-12-20
709,Seller_00709,Pune,West Bengal,3.59,2020-12-06
710,Seller_00710,Hyderabad,West Bengal,4.36,2023-06-30
711,Seller_00711,Imphal,Assam,3.42,2025-08-04
712,Seller_00712,Kolkata,Maharashtra,3.89,2020-04-04
713,Seller_00713,Kolkata,Delhi,4.74,2022-08-09
714,Seller_00714,Mumbai,Karnataka,3.68,2022-03-12
715,Seller_00715,Kolkata,Tamil Nadu,3.43,2022-05-19
716,Seller_00716,Chennai,Delhi,4.29,2020-10-24
717,Seller_00717,Pune,Telangana,4.1,2023-02-28
718,Seller_00718,Kolkata,Manipur,3.84,2022-03-18
719,Seller_00719,Imphal,Rajasthan,4.02,2022-12-27
720,Seller_00720,Bengaluru,West Bengal,4.4,2024-02-05
721,Seller_00721,Chennai,Manipur,4.59,2020-03-03
722,Seller_00722,Chennai,West Bengal,4.13,2020-08-16
723,Seller_00723,Bengaluru,West Bengal,3.99,2024-05-05
724,Seller_00724,Delhi,Assam,4.41,2022-12-22
725,Seller_00725,Kolkata,Assam,4.53,2022-09-16
726,Seller_00726,Delhi,Tamil Nadu,4.33,2024-01-10
727,Seller_00727,Pune,West Bengal,4.54,2021-11-13
728,Seller_00728,Kolkata,Delhi,3.63,2022-03-30
729,Seller_00729,Chennai,Tamil Nadu,4.49,2022-08-26
730,Seller_00730,Hyderabad,Tamil Nadu,3.35,2023-04-14
731,Seller_00731,Jaipur,Rajasthan,3.08,2020-03-06
732,Seller_00732,Hyderabad,Maharashtra,3.73,2025-09-08
733,Seller_00733,Guwahati,Maharashtra,4.17,2022-02-16
734,Seller_00734,Jaipur,Tamil Nadu,4.26,2024-06-03
735,Seller_00735,Delhi,Assam,3.97,2022-05-28
736,Seller_00736,Guwahati,Manipur,4.36,2025-07-05
737,Seller_00737,Mumbai,Manipur,4.62,2024-01-29
738,Seller_00738,Mumbai,Assam,4.44,2024-12-01
739,Seller_00739,Guwahati,West Bengal,4.64,2020-04-12
740,Seller_00740,Guwahati,Assam,3.53,2023-04-03
741,Seller_00741,Pune,West Bengal,4.66,2021-07-12
742,Seller_00742,Chennai,Karnataka,3.88,2025-03-16
743,Seller_00743,Bengaluru,Telangana,5.0,2022-10-18
744,Seller_00744,Guwahati,Rajasthan,3.99,2023-07-09
745,Seller_00745,Pune,Manipur,3.37,2025-03-30
746,Seller_00746,Bengaluru,Maharashtra,3.78,2024-12-02
747,Seller_00747,Jaipur,Maharashtra,4.75,2020-06-21
748,Seller_00748,Bengaluru,Tamil Nadu,3.52,2021-02-14
749,Seller_00749,Mumbai,Karnataka,4.19,2022-09-26
750,Seller_00750,Imphal,Assam,4.58,2025-06-23
751,Seller_00751,Delhi,Manipur,3.92,2023-10-03
752,Seller_00752,Delhi,Delhi,4.15,2023-02-21
753,Seller_00753,Imphal,Tamil Nadu,4.23,2025-08-31
754,Seller_00754,Pune,Assam,3.3,2022-01-28
755,Seller_00755,Mumbai,Assam,4.22,2025-01-20
756,Seller_00756,Guwahati,Telangana,4.14,2021-02-22
757,Seller_00757,Pune,Telangana,4.43,2024-06-18
758,Seller_00758,Guwahati,Tamil Nadu,4.38,2024-02-11
759,Seller_00759,Delhi,Karnataka,3.86,2023-01-12
760,Seller_00760,Delhi,Telangana,4.28,2023-07-05
761,Seller_00761,Kolkata,West Bengal,4.39,2022-09-22
762,Seller_00762,Chennai,Karnataka,4.09,2023-10-21
763,Seller_00763,Kolkata,Delhi,3.21,2022-08-29
764,Seller_00764,Delhi,Delhi,4.6,2025-02-10
765,Seller_00765,Jaipur,Karnataka,3.41,2021-04-13
766,Seller_00766,Kolkata,Manipur,3.66,2025-05-01
767,Seller_00767,Bengaluru,Assam,3.37,2024-06-12
768,Seller_00768,Hyderabad,Telangana,3.63,2021-07-21
769,Seller_00769,Delhi,Tamil Nadu,4.18,2022-01-03
770,Seller_00770,Hyderabad,Delhi,3.92,2022-08-31
771,Seller_00771,Bengaluru,Telangana,4.27,2022-11-19
772,Seller_00772,Jaipur,Karnataka,4.9,2024-06-01
773,Seller_00773,Delhi,Karnataka,3.41,2022-04-08
774,Seller_00774,Delhi,Maharashtra,4.8,2022-02-25
775,Seller_00775,Delhi,Delhi,3.96,2022-09-20
776,Seller_00776,Guwahati,Tamil Nadu,4.22,2021-01-12
777,Seller_00777,Kolkata,Karnataka,4.25,2025-08-04
778,Seller_00778,Jaipur,Maharashtra,4.23,2024-10-09
779,Seller_00779,Imphal,West Bengal,4.6,2021-08-06
780,Seller_00780,Chennai,Maharashtra,4.52,2021-09-11
781,Seller_00781,Guwahati,Delhi,4.31,2024-02-29
782,Seller_00782,Delhi,Manipur,4.23,2024-07-21
783,Seller_00783,Pune,Telangana,3.58,2021-02-10
784,Seller_00784,Hyderabad,Manipur,4.35,2021-03-09
785,Seller_00785,Delhi,Delhi,4.12,2024-12-04
786,Seller_00786,Kolkata,Maharashtra,4.06,2020-02-07
787,Seller_00787,Pune,Tamil Nadu,3.93,2021-03-29
788,Seller_00788,Hyderabad,Telangana,3.47,2024-07-11
789,Seller_00789,Jaipur,Rajasthan,3.81,2022-07-30
790,Seller_00790,Chennai,Telangana,3.57,2023-07-29
791,Seller_00791,Delhi,Assam,4.06,2020-08-14
792,Seller_00792,Chennai,Maharashtra,4.36,2022-07-20
793,Seller_00793,Imphal,Telangana,4.0,2021-02-22
794,Seller_00794,Guwahati,West Bengal,3.83,2024-07-19
795,Seller_00795,Mumbai,Telangana,3.43,2020-07-25
796,Seller_00796,Hyderabad,Tamil Nadu,4.24,2020-10-30
797,Seller_00797,Chennai,Delhi,4.49,2021-07-13
798,Seller_00798,Guwahati,Delhi,4.21,2020-09-03
799,Seller_00799,Chennai,Manipur,4.09,2024-08-17
800,Seller_00800,Chennai,Tamil Nadu,4.02,2024-08-22
801,Seller_00801,Imphal,Maharashtra,4.83,2020-12-04
802,Seller_00802,Chennai,Assam,3.89,2021-12-22
803,Seller_00803,Jaipur,Tamil Nadu,4.14,2021-05-17
804,Seller_00804,Hyderabad,West Bengal,4.75,2020-09-13
805,Seller_00805,Mumbai,Manipur,3.63,2021-12-24
806,Seller_00806,Chennai,Manipur,4.18,2021-10-13
807,Seller_00807,Hyderabad,Assam,2.82,2021-10-13
808,Seller_00808,Imphal,West Bengal,3.89,2021-10-22
809,Seller_00809,Chennai,Rajasthan,5.0,2024-12-02
810,Seller_00810,Imphal,West Bengal,4.1,2025-10-28
811,Seller_00811,Delhi,Manipur,3.61,2020-12-28
812,Seller_00812,Pune,Rajasthan,4.05,2024-12-31
813,Seller_00813,Guwahati,Maharashtra,3.89,2024-03-30
814,Seller_00814,Imphal,Manipur,4.74,2025-01-09
815,Seller_00815,Delhi,Rajasthan,3.69,2023-03-01
816,Seller_00816,Mumbai,Telangana,4.52,2025-10-05
817,Seller_00817,Imphal,Rajasthan,4.22,2020-04-10
818,Seller_00818,Imphal,Telangana,3.55,2021-11-18
819,Seller_00819,Kolkata,Delhi,4.39,2022-05-18
820,Seller_00820,Imphal,Telangana,4.33,2023-08-24
821,Seller_00821,Kolkata,Manipur,3.63,2025-02-18
822,Seller_00822,Guwahati,Manipur,4.41,2021-02-18
823,Seller_00823,Jaipur,Rajasthan,3.83,2020-03-08
824,Seller_00824,Mumbai,Rajasthan,4.02,2022-04-23
825,Seller_00825,Delhi,Telangana,3.74,2022-06-09
826,Seller_00826,Bengaluru,Telangana,4.29,2023-05-04
827,Seller_00827,Imphal,Manipur,3.88,2025-10-18
828,Seller_00828,Chennai,Manipur,4.69,2024-10-06
829,Seller_00829,Kolkata,Rajasthan,3.66,2022-07-18
830,Seller_00830,Delhi,Assam,4.44,2024-04-16
831,Seller_00831,Guwahati,Assam,3.8,2024-02-06
832,Seller_00832,Hyderabad,Tamil Nadu,3.6,2022-06-12
833,Seller_00833,Kolkata,Manipur,3.68,2022-02-05
834,Seller_00834,Bengaluru,Delhi,4.01,2023-08-03
835,Seller_00835,Kolkata,Maharashtra,4.56,2024-01-20
836,Seller_00836,Hyderabad,Manipur,3.4,2023-08-29
837,Seller_00837,Chennai,Delhi,3.8,2023-06-27
838,Seller_00838,Delhi,Manipur,4.75,2024-01-11
839,Seller_00839,Pune,Delhi,5.0,2025-01-11
840,Seller_00840,Kolkata,Manipur,3.03,2024-06-19
841,Seller_00841,Imphal,Assam,3.86,2021-02-19
842,Seller_00842,Delhi,Tamil Nadu,4.06,2020-01-23
843,Seller_00843,Chennai,Rajasthan,3.39,2022-05-26
844,Seller_00844,Chennai,Maharashtra,4.07,2021-07-20
845,Seller_00845,Guwahati,Assam,3.84,2022-02-13
846,Seller_00846,Mumbai,Rajasthan,4.16,2022-12-18
847,Seller_00847,Bengaluru,Rajasthan,3.63,2023-01-26
848,Seller_00848,Kolkata,Assam,4.51,2025-05-29
849,Seller_00849,Imphal,Manipur,5.0,2020-12-23
850,Seller_00850,Jaipur,Assam,4.73,2022-08-04
851,Seller_00851,Pune,Telangana,4.51,2024-07-14
852,Seller_00852,Hyderabad,Assam,5.0,2024-08-15
853,Seller_00853,Delhi,Telangana,4.37,2025-11-04
854,Seller_00854,Chennai,Rajasthan,3.06,2022-11-06
855,Seller_00855,Pune,Karnataka,4.37,2025-10-29
856,Seller_00856,Chennai,Telangana,4.32,2024-02-04
857,Seller_00857,Pune,Delhi,4.5,2025-08-21
858,Seller_00858,Kolkata,Maharashtra,3.29,2020-07-07
859,Seller_00859,Delhi,Maharashtra,4.11,2025-07-10
860,Seller_00860,Mumbai,Karnataka,4.25,2022-04-15
861,Seller_00861,Guwahati,Telangana,3.98,2023-07-25
862,Seller_00862,Hyderabad,Assam,3.33,2024-11-17
863,Seller_00863,Mumbai,Telangana,5.0,2021-08-27
864,Seller_00864,Pune,Maharashtra,3.85,2024-07-28
865,Seller_00865,Kolkata,Karnataka,4.52,2020-11-12
866,Seller_00866,Chennai,West Bengal,4.75,2025-03-04
867,Seller_00867,Bengaluru,Delhi,4.03,2024-01-05
868,Seller_00868,Kolkata,Tamil Nadu,4.53,2024-06-12
869,Seller_00869,Kolkata,Karnataka,3.42,2025-02-06
870,Seller_00870,Chennai,Assam,4.8,2022-02-20
871,Seller_00871,Hyderabad,Rajasthan,3.53,2022-09-03
872,Seller_00872,Bengaluru,Telangana,4.4,2022-10-02
873,Seller_00873,Pune,Tamil Nadu,4.81,2023-07-29
874,Seller_00874,Guwahati,Maharashtra,3.91,2021-03-29
875,Seller_00875,Hyderabad,Delhi,4.21,2024-12-01
876,Seller_00876,Jaipur,Assam,4.42,2025-03-09
877,Seller_00877,Delhi,Assam,4.21,2020-01-13
878,Seller_00878,Hyderabad,Assam,4.84,2025-02-22
879,Seller_00879,Mumbai,Telangana,3.86,2022-05-03
880,Seller_00880,Chennai,Maharashtra,4.62,2020-02-20
